u	v	score 
ENSG00000087245	ENSG00000120820	0.7067769683804216
ENSG00000087245	ENSG00000130635	0.7938547640372126
ENSG00000087245	ENSG00000131459	0.7939447403838795
ENSG00000087245	ENSG00000137801	0.7239626855882216
ENSG00000087245	ENSG00000142173	0.7252836198505815
ENSG00000087245	ENSG00000157227	0.7274984056893078
ENSG00000087245	ENSG00000162493	0.8623035691374864
ENSG00000087245	ENSG00000164692	0.8020471445572724
ENSG00000087245	ENSG00000166147	0.7154542307807064
ENSG00000087245	ENSG00000168542	0.8276855049843739
ENSG00000087245	ENSG00000169604	0.7998918102027708
ENSG00000087245	ENSG00000174705	0.829599121113462
ENSG00000087245	ENSG00000186340	0.7118465483036706
ENSG00000087245	ENSG00000204262	0.7727549021396095
ENSG00000087250	ENSG00000100142	0.7208970712925695
ENSG00000087250	ENSG00000122136	0.759099418004627
ENSG00000087250	ENSG00000168065	0.735483093123752
ENSG00000087258	ENSG00000095637	0.8782442340167282
ENSG00000087258	ENSG00000100154	0.7231370390983635
ENSG00000087258	ENSG00000100302	0.7272809142443342
ENSG00000087258	ENSG00000100307	0.8158006408398649
ENSG00000087258	ENSG00000101335	0.8509118021349097
ENSG00000087258	ENSG00000103241	0.8167907903302314
ENSG00000087258	ENSG00000104936	0.8431861187496448
ENSG00000087258	ENSG00000105270	0.8629802286212271
ENSG00000087258	ENSG00000105737	0.7972896846617721
ENSG00000087258	ENSG00000107130	0.8184312426230462
ENSG00000087258	ENSG00000107186	0.7958525609823527
ENSG00000087258	ENSG00000107796	0.8263798587279035
ENSG00000087258	ENSG00000108797	0.8098013452757141
ENSG00000087258	ENSG00000108823	0.7616269269489682
ENSG00000087258	ENSG00000108861	0.712207578167076
ENSG00000087258	ENSG00000108924	0.7078016815261923
ENSG00000087258	ENSG00000109339	0.7738818877733389
ENSG00000087258	ENSG00000109846	0.7705578125200885
ENSG00000087258	ENSG00000109906	0.7164269695968601
ENSG00000087258	ENSG00000110906	0.7138844901303366
ENSG00000087258	ENSG00000112186	0.7781618957210389
ENSG00000087258	ENSG00000112276	0.8004941375282488
ENSG00000087258	ENSG00000112320	0.7903483176769657
ENSG00000087258	ENSG00000112425	0.8311406471642179
ENSG00000087258	ENSG00000113657	0.7652569630241122
ENSG00000087258	ENSG00000114853	0.7465633637095791
ENSG00000087258	ENSG00000118257	0.731738014628632
ENSG00000087258	ENSG00000118407	0.7932397799053456
ENSG00000087258	ENSG00000118729	0.7939198679651758
ENSG00000087258	ENSG00000118762	0.7319245329876727
ENSG00000087258	ENSG00000121440	0.8243708085565451
ENSG00000087258	ENSG00000122367	0.8056020900100894
ENSG00000087258	ENSG00000122786	0.8036710246601527
ENSG00000087258	ENSG00000123570	0.8086296227269246
ENSG00000087258	ENSG00000125503	0.7988217539460561
ENSG00000087258	ENSG00000125868	0.7491284208660287
ENSG00000087258	ENSG00000128573	0.7911807167191686
ENSG00000087258	ENSG00000128591	0.8154937377910052
ENSG00000087258	ENSG00000129116	0.7923259185671058
ENSG00000087258	ENSG00000130176	0.8158015907157047
ENSG00000087258	ENSG00000130224	0.7557104872361793
ENSG00000087258	ENSG00000130226	0.7529588930499586
ENSG00000087258	ENSG00000131018	0.7072404429650673
ENSG00000087258	ENSG00000131668	0.8210675070213704
ENSG00000087258	ENSG00000131711	0.8806058889766448
ENSG00000087258	ENSG00000131831	0.7636128193892757
ENSG00000087258	ENSG00000132718	0.7326833396712239
ENSG00000087258	ENSG00000132840	0.8448574367561502
ENSG00000087258	ENSG00000133107	0.7803178947368228
ENSG00000087258	ENSG00000134769	0.7002344433262964
ENSG00000087258	ENSG00000135424	0.8466388019694532
ENSG00000087258	ENSG00000136274	0.7826463524569671
ENSG00000087258	ENSG00000136842	0.8702821452085641
ENSG00000087258	ENSG00000137076	0.799097156659982
ENSG00000087258	ENSG00000137094	0.81082522225475
ENSG00000087258	ENSG00000137726	0.846321111366954
ENSG00000087258	ENSG00000137941	0.7109005744832666
ENSG00000087258	ENSG00000140416	0.8009117794555634
ENSG00000087258	ENSG00000140682	0.8191201028290194
ENSG00000087258	ENSG00000141052	0.8273427558060632
ENSG00000087258	ENSG00000144668	0.8235630452005893
ENSG00000087258	ENSG00000144712	0.756713152435216
ENSG00000087258	ENSG00000144857	0.7279368179149804
ENSG00000087258	ENSG00000145012	0.7858319008812984
ENSG00000087258	ENSG00000145362	0.7730378286580202
ENSG00000087258	ENSG00000145687	0.7851485936807272
ENSG00000087258	ENSG00000145936	0.8182737374363691
ENSG00000087258	ENSG00000145990	0.7238702528472665
ENSG00000087258	ENSG00000148411	0.8113255372552015
ENSG00000087258	ENSG00000148516	0.8032238578999386
ENSG00000087258	ENSG00000149591	0.8483593928353947
ENSG00000087258	ENSG00000149596	0.8483790572955001
ENSG00000087258	ENSG00000150510	0.7361253414855933
ENSG00000087258	ENSG00000150764	0.8318249317023999
ENSG00000087258	ENSG00000151320	0.8263050416056953
ENSG00000087258	ENSG00000152137	0.8260982883775538
ENSG00000087258	ENSG00000152217	0.7613354625932928
ENSG00000087258	ENSG00000152583	0.8069156152169092
ENSG00000087258	ENSG00000154175	0.7079598365290509
ENSG00000087258	ENSG00000154553	0.8195970014920163
ENSG00000087258	ENSG00000154721	0.7416567852580083
ENSG00000087258	ENSG00000156113	0.881314332445833
ENSG00000087258	ENSG00000156804	0.7571048639756226
ENSG00000087258	ENSG00000157110	0.7464813869896048
ENSG00000087258	ENSG00000158301	0.7289207400704929
ENSG00000087258	ENSG00000158445	0.8799833070833856
ENSG00000087258	ENSG00000159176	0.8508958454055189
ENSG00000087258	ENSG00000159433	0.7477119009446647
ENSG00000087258	ENSG00000162520	0.8140415020546589
ENSG00000087258	ENSG00000162599	0.7077852025971993
ENSG00000087258	ENSG00000162614	0.7374564749176411
ENSG00000087258	ENSG00000163017	0.7730329848960261
ENSG00000087258	ENSG00000163681	0.7023658383264167
ENSG00000087258	ENSG00000163820	0.8100745374522317
ENSG00000087258	ENSG00000164107	0.8333681180453054
ENSG00000087258	ENSG00000164197	0.7280583444479295
ENSG00000087258	ENSG00000164309	0.7709685098629319
ENSG00000087258	ENSG00000165072	0.7079811440941042
ENSG00000087258	ENSG00000165323	0.8115001514194844
ENSG00000087258	ENSG00000165410	0.7761401597278295
ENSG00000087258	ENSG00000165495	0.7378457069307353
ENSG00000087258	ENSG00000165966	0.8448368756572143
ENSG00000087258	ENSG00000166025	0.7713648831545109
ENSG00000087258	ENSG00000166086	0.843821032155527
ENSG00000087258	ENSG00000166313	0.7323385853772008
ENSG00000087258	ENSG00000166333	0.769991051131149
ENSG00000087258	ENSG00000166407	0.7308403408376701
ENSG00000087258	ENSG00000166831	0.8640173532472947
ENSG00000087258	ENSG00000166963	0.8307376366441112
ENSG00000087258	ENSG00000167081	0.7928998164989951
ENSG00000087258	ENSG00000167552	0.7311592771239958
ENSG00000087258	ENSG00000167641	0.7774603785724609
ENSG00000087258	ENSG00000169071	0.8318215612097434
ENSG00000087258	ENSG00000169218	0.7362360136024539
ENSG00000087258	ENSG00000169504	0.7580301018341039
ENSG00000087258	ENSG00000170500	0.7519892233739937
ENSG00000087258	ENSG00000172260	0.8181682204804238
ENSG00000087258	ENSG00000172403	0.7821360192994836
ENSG00000087258	ENSG00000172915	0.7456977696885717
ENSG00000087258	ENSG00000173068	0.7245583817893297
ENSG00000087258	ENSG00000173175	0.8572654748846171
ENSG00000087258	ENSG00000173546	0.7420686890461295
ENSG00000087258	ENSG00000173641	0.7798723818449702
ENSG00000087258	ENSG00000174740	0.7018385562439263
ENSG00000087258	ENSG00000175084	0.8148395040631621
ENSG00000087258	ENSG00000176049	0.7078939793459788
ENSG00000087258	ENSG00000181619	0.8071607128783137
ENSG00000087258	ENSG00000182175	0.8667431687637676
ENSG00000087258	ENSG00000182253	0.8121775120003218
ENSG00000087258	ENSG00000182575	0.7129568275395445
ENSG00000087258	ENSG00000182636	0.7053501983935254
ENSG00000087258	ENSG00000182963	0.7765470043131635
ENSG00000087258	ENSG00000183230	0.7294738950068247
ENSG00000087258	ENSG00000183580	0.779941762126697
ENSG00000087258	ENSG00000183741	0.7385258145250705
ENSG00000087258	ENSG00000183963	0.8343265104761032
ENSG00000087258	ENSG00000185046	0.7631946508612439
ENSG00000087258	ENSG00000185532	0.7250078466814528
ENSG00000087258	ENSG00000186111	0.7517909688292562
ENSG00000087258	ENSG00000186310	0.7443247038234344
ENSG00000087258	ENSG00000186642	0.7494104062933719
ENSG00000087258	ENSG00000187079	0.7027381858823865
ENSG00000087258	ENSG00000187391	0.804536173731239
ENSG00000087258	ENSG00000188783	0.7112779354967097
ENSG00000087258	ENSG00000189367	0.8594952973800523
ENSG00000087258	ENSG00000196557	0.8945873522634759
ENSG00000087258	ENSG00000196923	0.7359128403588511
ENSG00000087258	ENSG00000196924	0.8626527655185462
ENSG00000087258	ENSG00000197256	0.8919516370445689
ENSG00000087258	ENSG00000197321	0.8728653100134467
ENSG00000087258	ENSG00000197361	0.8408224224051785
ENSG00000087258	ENSG00000197381	0.7565511811411053
ENSG00000087258	ENSG00000197702	0.8208853274584925
ENSG00000087258	ENSG00000198467	0.818954206900635
ENSG00000087258	ENSG00000198523	0.7832347242518557
ENSG00000087258	ENSG00000198932	0.7992022963411233
ENSG00000087258	ENSG00000198947	0.815517707508951
ENSG00000087258	ENSG00000204131	0.7818945232151958
ENSG00000087258	ENSG00000213949	0.7271465052219334
ENSG00000087258	ENSG00000221866	0.7019565706547009
ENSG00000087269	ENSG00000168924	0.7530396475624829
ENSG00000087303	ENSG00000113140	0.7065520504297
ENSG00000087303	ENSG00000113721	0.7811608382222499
ENSG00000087303	ENSG00000125810	0.77596581376083
ENSG00000087303	ENSG00000130508	0.8116549938479578
ENSG00000087303	ENSG00000130635	0.7400315239544817
ENSG00000087303	ENSG00000134871	0.7486002891084694
ENSG00000087303	ENSG00000157510	0.7391682646658644
ENSG00000087303	ENSG00000164692	0.7353004679922011
ENSG00000087303	ENSG00000168542	0.7288048400975037
ENSG00000087303	ENSG00000183853	0.7504994462661722
ENSG00000087303	ENSG00000187498	0.7915959938967411
ENSG00000087303	ENSG00000198108	0.7571068716926869
ENSG00000087303	ENSG00000204262	0.8009715274410871
ENSG00000087365	ENSG00000175376	0.7153408611648961
ENSG00000087365	ENSG00000175467	0.7697521811101107
ENSG00000087460	ENSG00000101158	0.7867620645642293
ENSG00000087460	ENSG00000124172	0.7151368825226903
ENSG00000087460	ENSG00000124209	0.7496515466488705
ENSG00000087460	ENSG00000124222	0.7810334678639409
ENSG00000087460	ENSG00000130706	0.7223572810209777
ENSG00000087460	ENSG00000149657	0.7860921653984425
ENSG00000087460	ENSG00000149679	0.7469393652694218
ENSG00000087460	ENSG00000179242	0.731954778592822
ENSG00000087460	ENSG00000184402	0.7804972289933234
ENSG00000087470	ENSG00000123104	0.7834743983973586
ENSG00000087470	ENSG00000139131	0.7702766384868329
ENSG00000087470	ENSG00000151746	0.728055512019032
ENSG00000087470	ENSG00000174343	0.7028171981283821
ENSG00000087494	ENSG00000093167	0.780962771822883
ENSG00000087494	ENSG00000109321	0.7488049305082126
ENSG00000087494	ENSG00000133863	0.7081101707772618
ENSG00000087494	ENSG00000134765	0.8305817283807395
ENSG00000087494	ENSG00000136943	0.8024184119727573
ENSG00000087494	ENSG00000138347	0.7437412000562502
ENSG00000087494	ENSG00000147509	0.8479865703046605
ENSG00000087494	ENSG00000173868	0.7459932222057762
ENSG00000087494	ENSG00000175906	0.7062540763630623
ENSG00000087494	ENSG00000180332	0.8166992800999133
ENSG00000087494	ENSG00000243137	0.8359635089230152
ENSG00000087502	ENSG00000113389	0.7603907297613315
ENSG00000087502	ENSG00000123094	0.7403725700088104
ENSG00000087502	ENSG00000123104	0.7678440778782238
ENSG00000087502	ENSG00000133704	0.7570264893936669
ENSG00000087502	ENSG00000174343	0.7736314297559062
ENSG00000087502	ENSG00000206538	0.7732884518201508
ENSG00000087586	ENSG00000101138	0.7710333258735906
ENSG00000087586	ENSG00000101146	0.7202027282786526
ENSG00000087589	ENSG00000091106	0.7066438294192182
ENSG00000087589	ENSG00000115232	0.7223718552961143
ENSG00000087589	ENSG00000126860	0.7087443606915405
ENSG00000087589	ENSG00000130775	0.7456984767168756
ENSG00000087589	ENSG00000141506	0.768670660819655
ENSG00000087589	ENSG00000142347	0.7863546995605899
ENSG00000087589	ENSG00000150681	0.7186642207655721
ENSG00000087589	ENSG00000160219	0.7090331331327524
ENSG00000087589	ENSG00000174125	0.7310783661926341
ENSG00000087589	ENSG00000182578	0.7091039465118651
ENSG00000087589	ENSG00000184588	0.7450564646052146
ENSG00000088002	ENSG00000109101	0.7948575113308786
ENSG00000088002	ENSG00000118898	0.7374329534880861
ENSG00000088002	ENSG00000120471	0.7255312602253475
ENSG00000088002	ENSG00000121552	0.8025725354161832
ENSG00000088002	ENSG00000124466	0.7602957831385563
ENSG00000088002	ENSG00000125780	0.7602930511574595
ENSG00000088002	ENSG00000125998	0.740805075910006
ENSG00000088002	ENSG00000126233	0.7627281872977425
ENSG00000088002	ENSG00000133710	0.717642003954987
ENSG00000088002	ENSG00000134757	0.7593695090106054
ENSG00000088002	ENSG00000134762	0.7529128546613049
ENSG00000088002	ENSG00000135046	0.7496636557557755
ENSG00000088002	ENSG00000136155	0.7326602647435384
ENSG00000088002	ENSG00000136689	0.7572245563031001
ENSG00000088002	ENSG00000137975	0.7437380222101488
ENSG00000088002	ENSG00000139433	0.7404708549259877
ENSG00000088002	ENSG00000143369	0.7008897291924173
ENSG00000088002	ENSG00000143536	0.7935054456554012
ENSG00000088002	ENSG00000143546	0.7949791374502125
ENSG00000088002	ENSG00000158055	0.7179443801436491
ENSG00000088002	ENSG00000159527	0.7592071427090598
ENSG00000088002	ENSG00000160213	0.8056063226084011
ENSG00000088002	ENSG00000163141	0.7176540301342281
ENSG00000088002	ENSG00000163207	0.7717104927429653
ENSG00000088002	ENSG00000163209	0.809584280914904
ENSG00000088002	ENSG00000163220	0.7786778986881604
ENSG00000088002	ENSG00000163472	0.7909082608841366
ENSG00000088002	ENSG00000165474	0.8123584325364164
ENSG00000088002	ENSG00000166535	0.746834305015518
ENSG00000088002	ENSG00000167759	0.7703628261371197
ENSG00000088002	ENSG00000167880	0.7352685658546304
ENSG00000088002	ENSG00000169474	0.7749402999009851
ENSG00000088002	ENSG00000169509	0.8000110162124031
ENSG00000088002	ENSG00000169583	0.7637829494218064
ENSG00000088002	ENSG00000169594	0.7221499512612136
ENSG00000088002	ENSG00000170423	0.7087803672261345
ENSG00000088002	ENSG00000170426	0.7054445793722935
ENSG00000088002	ENSG00000170465	0.729987833246928
ENSG00000088002	ENSG00000171346	0.7074291801132778
ENSG00000088002	ENSG00000171401	0.7789000641433351
ENSG00000088002	ENSG00000172005	0.7162897010367879
ENSG00000088002	ENSG00000175793	0.7485949728830893
ENSG00000088002	ENSG00000178363	0.7996438904435216
ENSG00000088002	ENSG00000185479	0.715577177349713
ENSG00000088002	ENSG00000186081	0.7687068194182348
ENSG00000088002	ENSG00000189001	0.8171367823886247
ENSG00000088002	ENSG00000196754	0.7012972333396563
ENSG00000088002	ENSG00000197641	0.7470024553648413
ENSG00000088002	ENSG00000198807	0.7624588288266614
ENSG00000088002	ENSG00000205420	0.8164542744661045
ENSG00000088002	ENSG00000241794	0.7363401438024028
ENSG00000088002	ENSG00000256812	0.7731299583317252
ENSG00000088205	ENSG00000125630	0.7103995694119185
ENSG00000088247	ENSG00000125651	0.7354457878200384
ENSG00000088247	ENSG00000167670	0.7774966468623603
ENSG00000088247	ENSG00000176619	0.7555742878835077
ENSG00000088305	ENSG00000130829	0.7055282555873281
ENSG00000088320	ENSG00000095370	0.7026978843414128
ENSG00000088320	ENSG00000160013	0.7287751586793346
ENSG00000088325	ENSG00000090889	0.7423298500818354
ENSG00000088325	ENSG00000101003	0.7284224846176401
ENSG00000088325	ENSG00000101391	0.7323464416336662
ENSG00000088325	ENSG00000101407	0.7750488949267921
ENSG00000088325	ENSG00000112742	0.7890417214397984
ENSG00000088325	ENSG00000112984	0.7293820016413678
ENSG00000088325	ENSG00000115163	0.711548581337498
ENSG00000088325	ENSG00000117650	0.7498306640731858
ENSG00000088325	ENSG00000117724	0.7323059984815129
ENSG00000088325	ENSG00000118193	0.7292952222783721
ENSG00000088325	ENSG00000121152	0.7536437924003323
ENSG00000088325	ENSG00000123485	0.7957665529820392
ENSG00000088325	ENSG00000124207	0.7309700866641551
ENSG00000088325	ENSG00000128944	0.7236629623528852
ENSG00000088325	ENSG00000135451	0.7523423024592201
ENSG00000088325	ENSG00000142945	0.7306227757232459
ENSG00000088325	ENSG00000143228	0.7031836679588442
ENSG00000088325	ENSG00000149636	0.7281377289661805
ENSG00000088325	ENSG00000156970	0.7454110266591818
ENSG00000088325	ENSG00000161800	0.7256844493702245
ENSG00000088325	ENSG00000169679	0.7812772540582261
ENSG00000088325	ENSG00000175063	0.7212613763365389
ENSG00000088325	ENSG00000183763	0.7458645072472145
ENSG00000088325	ENSG00000186185	0.7253095246324471
ENSG00000088356	ENSG00000101464	0.7331112258826651
ENSG00000088356	ENSG00000125970	0.7014210223394327
ENSG00000088538	ENSG00000108924	0.7041366768340573
ENSG00000088538	ENSG00000112425	0.7284831177264549
ENSG00000088538	ENSG00000137094	0.7009687550638889
ENSG00000088538	ENSG00000165966	0.7083065104188454
ENSG00000088538	ENSG00000185046	0.7152057132502296
ENSG00000088538	ENSG00000187391	0.71436496977624
ENSG00000088538	ENSG00000198838	0.7252023038408727
ENSG00000088832	ENSG00000088833	0.7327946687644682
ENSG00000088832	ENSG00000125818	0.7586551292816014
ENSG00000088832	ENSG00000125835	0.7170873859261617
ENSG00000088832	ENSG00000125877	0.7023922386396602
ENSG00000088833	ENSG00000100997	0.7163983100813044
ENSG00000088833	ENSG00000101365	0.7072688497005031
ENSG00000088833	ENSG00000125818	0.7971722166043034
ENSG00000088888	ENSG00000125779	0.70217787434067
ENSG00000088930	ENSG00000089006	0.7241555030118478
ENSG00000088930	ENSG00000089195	0.7101006229121664
ENSG00000088930	ENSG00000101266	0.7734692699132044
ENSG00000088930	ENSG00000101343	0.8248943537846027
ENSG00000088930	ENSG00000125834	0.7331228374790874
ENSG00000088930	ENSG00000125885	0.7114749311919573
ENSG00000088930	ENSG00000132664	0.7616724241798651
ENSG00000089006	ENSG00000215251	0.7004205234181361
ENSG00000089009	ENSG00000089157	0.7281808073057646
ENSG00000089009	ENSG00000142937	0.7148929896935252
ENSG00000089012	ENSG00000096996	0.8081972820934565
ENSG00000089012	ENSG00000100351	0.8369181375444393
ENSG00000089012	ENSG00000100385	0.8453343137322108
ENSG00000089012	ENSG00000101082	0.8465124158906309
ENSG00000089012	ENSG00000105639	0.7240323413808771
ENSG00000089012	ENSG00000106948	0.744239938950103
ENSG00000089012	ENSG00000107099	0.7172093368454816
ENSG00000089012	ENSG00000109943	0.8339341669454726
ENSG00000089012	ENSG00000110876	0.7161691385996605
ENSG00000089012	ENSG00000110934	0.845059624718996
ENSG00000089012	ENSG00000111796	0.7086252756253312
ENSG00000089012	ENSG00000113088	0.7383454046713418
ENSG00000089012	ENSG00000115085	0.7806686703925164
ENSG00000089012	ENSG00000116824	0.8805674309286942
ENSG00000089012	ENSG00000117090	0.7982321010689833
ENSG00000089012	ENSG00000117091	0.7768093481405016
ENSG00000089012	ENSG00000122223	0.735822111226187
ENSG00000089012	ENSG00000122224	0.758450988951948
ENSG00000089012	ENSG00000123329	0.8276324218265795
ENSG00000089012	ENSG00000126882	0.7696181503721592
ENSG00000089012	ENSG00000138378	0.7481331176507958
ENSG00000089012	ENSG00000138964	0.7102761028266422
ENSG00000089012	ENSG00000139626	0.7475954181844985
ENSG00000089012	ENSG00000140368	0.8080908699777464
ENSG00000089012	ENSG00000147443	0.7416177131587638
ENSG00000089012	ENSG00000152969	0.7414405724804946
ENSG00000089012	ENSG00000153283	0.8793320477041277
ENSG00000089012	ENSG00000153563	0.772754815609642
ENSG00000089012	ENSG00000158517	0.7337930124286058
ENSG00000089012	ENSG00000160185	0.8969071877869158
ENSG00000089012	ENSG00000160654	0.8570048646873251
ENSG00000089012	ENSG00000160791	0.7436287741352843
ENSG00000089012	ENSG00000162739	0.8096737208066213
ENSG00000089012	ENSG00000163154	0.7411726622737445
ENSG00000089012	ENSG00000163519	0.8477827370758992
ENSG00000089012	ENSG00000163564	0.8219676153025701
ENSG00000089012	ENSG00000163600	0.710590134222111
ENSG00000089012	ENSG00000167208	0.8131377218961022
ENSG00000089012	ENSG00000167286	0.8498654125474014
ENSG00000089012	ENSG00000167984	0.7587428410095731
ENSG00000089012	ENSG00000171608	0.7523032789453945
ENSG00000089012	ENSG00000172349	0.7344254380344034
ENSG00000089012	ENSG00000178562	0.7013644402263796
ENSG00000089012	ENSG00000181847	0.8690506649643633
ENSG00000089012	ENSG00000183918	0.8575311655345761
ENSG00000089012	ENSG00000185811	0.7439164903611738
ENSG00000089012	ENSG00000186810	0.7056829385442007
ENSG00000089012	ENSG00000196405	0.7288813682269744
ENSG00000089012	ENSG00000197471	0.794247933036305
ENSG00000089012	ENSG00000198821	0.9015080963729142
ENSG00000089012	ENSG00000198851	0.9269934783672618
ENSG00000089012	ENSG00000239713	0.775886739558256
ENSG00000089022	ENSG00000111300	0.7350949351900893
ENSG00000089048	ENSG00000101247	0.7124070512262551
ENSG00000089048	ENSG00000125870	0.7641225562942936
ENSG00000089048	ENSG00000173418	0.7156654837546617
ENSG00000089063	ENSG00000089195	0.7005701763803756
ENSG00000089127	ENSG00000111331	0.7536493263910865
ENSG00000089157	ENSG00000142541	0.7028992036949034
ENSG00000089157	ENSG00000142937	0.7142340255193608
ENSG00000089157	ENSG00000162244	0.7044378489785207
ENSG00000089157	ENSG00000198755	0.7313543512555059
ENSG00000089159	ENSG00000175315	0.7180190383267022
ENSG00000089169	ENSG00000100368	0.7265820817841895
ENSG00000089169	ENSG00000108622	0.8053621893424181
ENSG00000089169	ENSG00000119715	0.7731352178251185
ENSG00000089169	ENSG00000126759	0.7027017748751931
ENSG00000089169	ENSG00000128656	0.7396997493598038
ENSG00000089169	ENSG00000145321	0.7410775232545618
ENSG00000089169	ENSG00000147465	0.8635269616572736
ENSG00000089169	ENSG00000164362	0.7142392231540416
ENSG00000089169	ENSG00000269404	0.704622138614074
ENSG00000089195	ENSG00000101266	0.7882782716917356
ENSG00000089195	ENSG00000101343	0.7177777389486127
ENSG00000089195	ENSG00000125818	0.7145212795391431
ENSG00000089195	ENSG00000125885	0.7846902498663944
ENSG00000089195	ENSG00000132664	0.787753575256981
ENSG00000089195	ENSG00000173418	0.7414549536319867
ENSG00000089199	ENSG00000105784	0.7595342724614839
ENSG00000089199	ENSG00000105793	0.7814031671209545
ENSG00000089199	ENSG00000105880	0.8661379400424802
ENSG00000089199	ENSG00000106089	0.7181630203010541
ENSG00000089199	ENSG00000107807	0.8534170011515748
ENSG00000089199	ENSG00000115844	0.8763247335043238
ENSG00000089199	ENSG00000116785	0.8153694636528447
ENSG00000089199	ENSG00000128564	0.7701713400329527
ENSG00000089199	ENSG00000133636	0.886176923327514
ENSG00000089199	ENSG00000135363	0.8285387201386999
ENSG00000089199	ENSG00000144355	0.8919197799215192
ENSG00000089199	ENSG00000144406	0.8323688437997776
ENSG00000089199	ENSG00000151640	0.723933909990002
ENSG00000089199	ENSG00000162630	0.8252440453864863
ENSG00000089199	ENSG00000162975	0.879031056810472
ENSG00000089199	ENSG00000168621	0.88888222263317
ENSG00000089199	ENSG00000171195	0.783764513328135
ENSG00000089199	ENSG00000180730	0.7457781406109887
ENSG00000089199	ENSG00000186472	0.9115447206418296
ENSG00000089199	ENSG00000188620	0.7529897645392363
ENSG00000089225	ENSG00000130528	0.71118881493074
ENSG00000089225	ENSG00000158887	0.7283259074078584
ENSG00000089225	ENSG00000198300	0.701457600433042
ENSG00000089234	ENSG00000110851	0.7025688197794311
ENSG00000089250	ENSG00000115665	0.7199476110329236
ENSG00000089250	ENSG00000122012	0.7074863904966414
ENSG00000089685	ENSG00000093009	0.7087223649618712
ENSG00000089685	ENSG00000115163	0.7520815077029632
ENSG00000089685	ENSG00000117399	0.7732131096291113
ENSG00000089685	ENSG00000121152	0.7064949900512179
ENSG00000089685	ENSG00000142945	0.7345371085589305
ENSG00000089685	ENSG00000145386	0.7005812720695219
ENSG00000089685	ENSG00000146670	0.782126806999736
ENSG00000089685	ENSG00000167900	0.7249265089649743
ENSG00000089692	ENSG00000100453	0.7805615113145284
ENSG00000089692	ENSG00000117560	0.734796993392222
ENSG00000089692	ENSG00000137496	0.7227362784575094
ENSG00000089692	ENSG00000153563	0.7097825005765965
ENSG00000089692	ENSG00000180644	0.7540902870364579
ENSG00000089693	ENSG00000111639	0.7023062273654723
ENSG00000089693	ENSG00000111669	0.7822426849560167
ENSG00000090054	ENSG00000135018	0.7578229111386825
ENSG00000090054	ENSG00000196305	0.7012029761506636
ENSG00000090316	ENSG00000159692	0.7324740661499196
ENSG00000090339	ENSG00000138755	0.7079195409321223
ENSG00000090339	ENSG00000140511	0.7372149833056543
ENSG00000090372	ENSG00000105723	0.7250757722474407
ENSG00000090372	ENSG00000126461	0.7388798192582512
ENSG00000090539	ENSG00000114115	0.8297481531047097
ENSG00000090539	ENSG00000115325	0.7507718223682676
ENSG00000090539	ENSG00000121068	0.7547418740016292
ENSG00000090539	ENSG00000122642	0.7601707067151388
ENSG00000090539	ENSG00000128045	0.7057903977023133
ENSG00000090539	ENSG00000131153	0.7802422444808849
ENSG00000090539	ENSG00000136720	0.7041610643880608
ENSG00000090539	ENSG00000137285	0.8708468705347993
ENSG00000090539	ENSG00000144560	0.7420187925134004
ENSG00000090539	ENSG00000146013	0.8856114733773484
ENSG00000090539	ENSG00000163873	0.8185836545171995
ENSG00000090539	ENSG00000164690	0.9515269540576508
ENSG00000090539	ENSG00000168671	0.9392227959431095
ENSG00000090539	ENSG00000172116	0.7008953507691581
ENSG00000090539	ENSG00000172179	0.7657124050023273
ENSG00000090539	ENSG00000175093	0.7919328175577669
ENSG00000090539	ENSG00000181195	0.7751189520058932
ENSG00000090539	ENSG00000181449	0.7616658587933546
ENSG00000090539	ENSG00000185674	0.8574086881725049
ENSG00000090659	ENSG00000134460	0.7235621964661995
ENSG00000090659	ENSG00000143226	0.7482938044806527
ENSG00000090659	ENSG00000150681	0.7439557704652359
ENSG00000090659	ENSG00000163823	0.7114537727000468
ENSG00000090659	ENSG00000168995	0.7353196193359129
ENSG00000090659	ENSG00000170458	0.717946272671889
ENSG00000090659	ENSG00000175489	0.7069428681315651
ENSG00000090659	ENSG00000177575	0.7728403892282933
ENSG00000090659	ENSG00000182578	0.7644561814519409
ENSG00000090686	ENSG00000127483	0.7120407557711521
ENSG00000090889	ENSG00000102384	0.768073355600205
ENSG00000090889	ENSG00000109805	0.7304488042831313
ENSG00000090889	ENSG00000117724	0.7433584060712862
ENSG00000090889	ENSG00000118193	0.717864869698222
ENSG00000090889	ENSG00000121152	0.7874008915691794
ENSG00000090889	ENSG00000121621	0.7076605897605723
ENSG00000090889	ENSG00000123485	0.7302069958807815
ENSG00000090889	ENSG00000126787	0.7038207362141241
ENSG00000090889	ENSG00000134690	0.7222013614636671
ENSG00000090889	ENSG00000137804	0.7261404301076403
ENSG00000090889	ENSG00000142731	0.7166721606426716
ENSG00000090889	ENSG00000142945	0.7860502148178589
ENSG00000090889	ENSG00000143476	0.7073218753031596
ENSG00000090889	ENSG00000146918	0.7157683407169169
ENSG00000090889	ENSG00000156970	0.7543329966299749
ENSG00000090889	ENSG00000161800	0.7517729543614593
ENSG00000090889	ENSG00000162063	0.7193502339377124
ENSG00000090889	ENSG00000169679	0.77962498850123
ENSG00000090889	ENSG00000174371	0.7155263548348904
