No.;Gene name;Score;Oncogene or Tumor Suppresson gene
6107;GRIK2;4.98E-05;#N/A
6108;QTRT1;4.98E-05;#N/A
6109;HIP1;4.98E-05;#N/A
6110;SHOC2;4.98E-05;x
6111;BTN3A2;4.98E-05;#N/A
6112;TIPIN;4.98E-05;#N/A
6113;COX4I1;4.98E-05;#N/A
6114;NRF1;4.97E-05;#N/A
6115;TGFB2;4.97E-05;#N/A
6116;CDCA4;4.97E-05;#N/A
6117;PLEKHF2;4.97E-05;#N/A
6118;C8G;4.97E-05;#N/A
6119;RMND1;4.97E-05;#N/A
6120;VPS25;4.97E-05;#N/A
6121;RSPO3;4.97E-05;#N/A
6122;KIR3DL1;4.97E-05;#N/A
6123;IL13RA2;4.97E-05;#N/A
6124;DPP9;4.97E-05;#N/A
6125;CLPB;4.97E-05;#N/A
6126;AMD1;4.96E-05;#N/A
6127;SPAST;4.96E-05;#N/A
6128;E4F1;4.96E-05;#N/A
6129;RORA;4.96E-05;#N/A
6130;KIF26B;4.96E-05;#N/A
6131;SLC30A6;4.96E-05;#N/A
6132;GNG7;4.96E-05;#N/A
6133;CHPT1;4.96E-05;#N/A
6134;SDHAF2;4.96E-05;x
6135;CD24;4.96E-05;#N/A
6136;RAB1B;4.95E-05;#N/A
6137;POLD2;4.95E-05;#N/A
6138;IMPA2;4.95E-05;#N/A
6139;MLKL;4.95E-05;#N/A
6140;SLC4A2;4.95E-05;#N/A
6141;DGKB;4.95E-05;#N/A
6142;E2F3;4.95E-05;x
6143;LILRA3;4.95E-05;#N/A
6144;MTUS1;4.95E-05;#N/A
6145;AURKC;4.94E-05;#N/A
6146;ACTR6;4.94E-05;#N/A
6147;CDK11B;4.94E-05;#N/A
6148;DIDO1;4.94E-05;#N/A
6149;MYLIP;4.94E-05;#N/A
6150;RNF43;4.94E-05;x
6151;PARP14;4.93E-05;#N/A
6152;LEMD2;4.93E-05;#N/A
6153;TRMT112;4.93E-05;#N/A
6154;CREM;4.93E-05;#N/A
6155;IKZF4;4.93E-05;#N/A
6156;RNF14;4.93E-05;#N/A
6157;ELAVL2;4.93E-05;#N/A
6158;CREB3L1;4.93E-05;#N/A
6159;BNIP3;4.93E-05;#N/A
6160;RMDN3;4.93E-05;#N/A
6161;ASCC3;4.93E-05;#N/A
6162;WDR37;4.93E-05;#N/A
6163;REPS1;4.93E-05;#N/A
6164;QSER1;4.93E-05;#N/A
6165;TOMM22;4.93E-05;#N/A
6166;CBLC;4.93E-05;#N/A
6167;WDR61;4.93E-05;#N/A
6168;KRT81;4.93E-05;#N/A
6169;ANAPC13;4.92E-05;#N/A
6170;RAB40AL;4.92E-05;#N/A
6171;SCNN1A;4.92E-05;#N/A
6172;PRDM1;4.92E-05;x
6173;INS;4.92E-05;#N/A
6174;CAP1;4.92E-05;#N/A
6175;SULT1A2;4.92E-05;#N/A
6176;PSAP;4.92E-05;#N/A
6177;PRR14L;4.92E-05;#N/A
6178;NOL9;4.92E-05;#N/A
6179;PITX2;4.92E-05;#N/A
6180;MX1;4.92E-05;#N/A
6181;ACY3;4.92E-05;#N/A
6182;CTSD;4.92E-05;#N/A
6183;ARHGEF10;4.92E-05;#N/A
6184;POLE2;4.92E-05;#N/A
6185;CAMKK1;4.91E-05;#N/A
6186;AKT1S1;4.91E-05;x
6187;HAUS5;4.91E-05;#N/A
6188;ADCY6;4.91E-05;#N/A
6189;SSX3;4.91E-05;#N/A
6190;PLXNA1;4.91E-05;#N/A
6191;KCNH2;4.91E-05;#N/A
6192;SCGB3A1;4.91E-05;#N/A
6193;TTC3;4.91E-05;#N/A
6194;DDX31;4.91E-05;#N/A
6195;SPINT1;4.91E-05;#N/A
6196;RSAD2;4.91E-05;#N/A
6197;KDM5B;4.91E-05;#N/A
6198;CCDC8;4.91E-05;#N/A
6199;ZNF622;4.90E-05;#N/A
6200;MAGOHB;4.90E-05;#N/A
6201;DDX42;4.90E-05;#N/A
6202;ZNF511;4.90E-05;#N/A
6203;FRYL;4.90E-05;#N/A
6204;ERN1;4.90E-05;#N/A
6205;COX6A1;4.90E-05;#N/A
6206;PRKAR1B;4.90E-05;#N/A
6207;GCLM;4.90E-05;#N/A
6208;TBC1D9B;4.90E-05;#N/A
6209;ATP7A;4.90E-05;#N/A
6210;DYNC1I1;4.89E-05;#N/A
6211;CELSR2;4.89E-05;#N/A
6212;TECR;4.89E-05;#N/A
6213;BHLHE41;4.89E-05;#N/A
6214;SPSB1;4.89E-05;#N/A
6215;SFRP2;4.89E-05;x
6216;STX10;4.89E-05;#N/A
6217;SERINC3;4.89E-05;#N/A
6218;RABL2A;4.89E-05;#N/A
6219;MUC13;4.89E-05;#N/A
6220;ITGA2B;4.89E-05;#N/A
6221;PCDH1;4.89E-05;#N/A
6222;PUSL1;4.89E-05;#N/A
6223;ANKRD40;4.88E-05;#N/A
6224;ARHGAP1;4.88E-05;#N/A
6225;CORO2B;4.88E-05;#N/A
6226;TNFRSF9;4.87E-05;#N/A
6227;NLN;4.87E-05;#N/A
6228;LRRC41;4.87E-05;#N/A
6229;CEACAM1;4.87E-05;#N/A
6230;CISH;4.87E-05;#N/A
6231;TBC1D5;4.87E-05;#N/A
6232;CCL25;4.87E-05;#N/A
6233;ZNF696;4.87E-05;#N/A
6234;NUDT6;4.87E-05;#N/A
6235;MADD;4.87E-05;#N/A
6236;HSD17B8;4.87E-05;#N/A
6237;MCPH1;4.87E-05;#N/A
6238;SEPTIN8;4.87E-05;#N/A
6239;UBAP2L;4.86E-05;#N/A
6240;MCU;4.86E-05;#N/A
6241;CD58;4.86E-05;x
6242;NOC3L;4.86E-05;#N/A
6243;ACP2;4.86E-05;#N/A
6244;SIM1;4.86E-05;#N/A
6245;INTS10;4.86E-05;#N/A
6246;TMX4;4.86E-05;#N/A
6247;LMTK2;4.86E-05;#N/A
6248;MTMR3;4.86E-05;#N/A
6249;KRT10;4.86E-05;#N/A
6250;SERPINH1;4.86E-05;#N/A
6251;ZNF326;4.86E-05;#N/A
6252;GMPS;4.86E-05;#N/A
6253;ZCRB1;4.86E-05;#N/A
6254;DHRS9;4.85E-05;#N/A
6255;ARAP1;4.85E-05;#N/A
6256;MYLK2;4.85E-05;#N/A
6257;BMX;4.85E-05;#N/A
6258;EMC1;4.85E-05;#N/A
6259;LRRC1;4.85E-05;#N/A
6260;DUSP19;4.85E-05;#N/A
6261;SRSF11;4.85E-05;#N/A
6262;SLC4A1AP;4.84E-05;#N/A
6263;PRPF38B;4.84E-05;#N/A
6264;HMGCL;4.84E-05;#N/A
6265;CYHR1;4.84E-05;#N/A
6266;KLB;4.84E-05;#N/A
6267;CNNM1;4.84E-05;#N/A
6268;VSTM2L;4.84E-05;#N/A
6269;HSD17B6;4.84E-05;#N/A
6270;SCML1;4.83E-05;#N/A
6271;LTA;4.83E-05;#N/A
6272;ABCF3;4.83E-05;#N/A
6273;STK38L;4.83E-05;#N/A
6274;MIER1;4.83E-05;#N/A
6275;DNAJC8;4.83E-05;#N/A
6276;FAHD2A;4.83E-05;#N/A
6277;GAL;4.83E-05;#N/A
6278;ALAS1;4.83E-05;#N/A
6279;MAGEB18;4.83E-05;#N/A
6280;RAB5B;4.82E-05;#N/A
6281;EAF2;4.82E-05;#N/A
6282;VPS33A;4.82E-05;#N/A
6283;HAUS8;4.82E-05;#N/A
6284;GLUL;4.82E-05;#N/A
6285;DDX47;4.82E-05;#N/A
6286;GDF9;4.82E-05;#N/A
6287;PPP1R16A;4.82E-05;#N/A
6288;MEF2D;4.82E-05;x
6289;CARTPT;4.82E-05;#N/A
6290;F10;4.82E-05;#N/A
6291;CARD9;4.82E-05;#N/A
6292;ENY2;4.82E-05;#N/A
6293;DBF4;4.81E-05;#N/A
6294;ZNF211;4.81E-05;#N/A
6295;TCHP;4.81E-05;#N/A
6296;STAMBPL1;4.81E-05;#N/A
6297;THAP12;4.81E-05;#N/A
6298;MAGI3;4.81E-05;#N/A
6299;NTF3;4.81E-05;#N/A
6300;NKX2-5;4.81E-05;#N/A
6301;ZNF174;4.81E-05;#N/A
6302;VPS37A;4.80E-05;#N/A
6303;NOP14;4.80E-05;#N/A
6304;ZNHIT2;4.80E-05;#N/A
6305;EFHD1;4.80E-05;#N/A
6306;GNPDA1;4.80E-05;#N/A
6307;TARBP1;4.80E-05;#N/A
6308;DCUN1D2;4.80E-05;#N/A
6309;ENDOG;4.80E-05;#N/A
6310;REPS2;4.80E-05;#N/A
6311;LIN7B;4.80E-05;#N/A
6312;CCDC59;4.80E-05;#N/A
6313;DHX57;4.80E-05;#N/A
6314;PSMB10;4.80E-05;#N/A
6315;HYPK;4.80E-05;#N/A
6316;PIGU;4.79E-05;#N/A
6317;ST8SIA1;4.79E-05;#N/A
6318;ATP9A;4.79E-05;#N/A
6319;CDKN2AIPNL;4.79E-05;#N/A
6320;MAT2A;4.79E-05;#N/A
6321;MSC;4.79E-05;#N/A
6322;EXOC6B;4.79E-05;#N/A
6323;CLEC1A;4.78E-05;#N/A
6324;TGFA;4.78E-05;#N/A
6325;RREB1;4.78E-05;#N/A
6326;COBLL1;4.78E-05;#N/A
6327;ELOF1;4.78E-05;#N/A
6328;TMEM43;4.78E-05;#N/A
6329;SLC9A2;4.77E-05;#N/A
6330;PLA2G4A;4.77E-05;#N/A
6331;HBS1L;4.77E-05;#N/A
6332;PACS1;4.77E-05;#N/A
6333;SUB1;4.77E-05;#N/A
6334;MBD5;4.77E-05;#N/A
6335;CARD10;4.77E-05;#N/A
6336;LPGAT1;4.77E-05;#N/A
6337;HEMGN;4.77E-05;#N/A
6338;CENPI;4.77E-05;#N/A
6339;TNFRSF17;4.77E-05;x
6340;SLC12A4;4.76E-05;#N/A
6341;SBF1;4.76E-05;#N/A
6342;PVRIG;4.76E-05;#N/A
6343;GABPA;4.76E-05;#N/A
6344;PRAME;4.76E-05;#N/A
6345;TSPAN4;4.76E-05;#N/A
6346;ACTL8;4.76E-05;#N/A
6347;SMARCAD1;4.76E-05;#N/A
6348;RPL17;4.76E-05;#N/A
6349;EFHC2;4.76E-05;#N/A
6350;SOCS2;4.76E-05;#N/A
6351;IL3RA;4.76E-05;#N/A
6352;NUP54;4.76E-05;#N/A
6353;BCKDHA;4.76E-05;#N/A
6354;SSH2;4.75E-05;#N/A
6355;GHDC;4.75E-05;#N/A
6356;NSMCE1;4.75E-05;#N/A
6357;JRKL;4.75E-05;#N/A
6358;DCAF4;4.75E-05;#N/A
6359;ZBTB32;4.75E-05;#N/A
6360;PHIP;4.75E-05;#N/A
6361;C8orf74;4.75E-05;#N/A
6362;CCDC12;4.75E-05;#N/A
6363;SCGB1D1;4.75E-05;#N/A
6364;PARL;4.75E-05;#N/A
6365;CHD7;4.74E-05;#N/A
6366;PRRT2;4.74E-05;#N/A
6367;RNF149;4.74E-05;#N/A
6368;XAF1;4.74E-05;#N/A
6369;TUBE1;4.74E-05;#N/A
6370;FAM76B;4.74E-05;#N/A
6371;SCARB1;4.74E-05;#N/A
6372;GALNT11;4.74E-05;#N/A
6373;ASB7;4.74E-05;#N/A
6374;CWF19L2;4.74E-05;#N/A
6375;CLDN19;4.74E-05;#N/A
6376;CHP2;4.74E-05;#N/A
6377;CUEDC1;4.74E-05;#N/A
6378;GFI1;4.74E-05;#N/A
6379;TTC29;4.74E-05;#N/A
6380;ZNF263;4.73E-05;#N/A
6381;KLHL18;4.73E-05;#N/A
6382;FKBPL;4.73E-05;#N/A
6383;STX2;4.73E-05;#N/A
6384;SHROOM3;4.73E-05;#N/A
6385;SCT;4.73E-05;#N/A
6386;HPX;4.73E-05;#N/A
6387;ITPA;4.73E-05;#N/A
6388;RRP15;4.73E-05;#N/A
6389;GINS1;4.73E-05;#N/A
6390;PROS1;4.73E-05;#N/A
6391;EGFL8;4.72E-05;#N/A
6392;CCDC42;4.72E-05;#N/A
6393;CRTAP;4.72E-05;#N/A
6394;ACOT7;4.72E-05;#N/A
6395;GUK1;4.72E-05;#N/A
6396;HOXC13;4.72E-05;#N/A
6397;TBPL2;4.72E-05;#N/A
6398;CD164L2;4.72E-05;#N/A
6399;TNFRSF11A;4.71E-05;#N/A
6400;KCTD14;4.71E-05;#N/A
6401;BNIP1;4.71E-05;#N/A
6402;NABP1;4.71E-05;#N/A
6403;DYNLRB1;4.71E-05;#N/A
6404;MARCHF7;4.71E-05;#N/A
6405;ROGDI;4.71E-05;#N/A
6406;MDK;4.71E-05;#N/A
6407;CHD1;4.70E-05;#N/A
6408;TCEAL2;4.70E-05;#N/A
6409;PTPN5;4.70E-05;#N/A
6410;ATAD2;4.70E-05;#N/A
6411;CPA4;4.70E-05;#N/A
6412;PIGR;4.70E-05;#N/A
6413;TTF1;4.70E-05;#N/A
6414;EYA2;4.70E-05;#N/A
6415;SERPINB8;4.70E-05;#N/A
6416;CRYBB2;4.70E-05;#N/A
6417;SLC16A1;4.69E-05;#N/A
6418;ZC3H8;4.69E-05;#N/A
6419;DOHH;4.69E-05;#N/A
6420;PER3;4.69E-05;#N/A
6421;ITGAX;4.69E-05;#N/A
6422;PLAU;4.69E-05;#N/A
6423;UTP20;4.69E-05;#N/A
6424;TSSK6;4.69E-05;#N/A
6425;PNPLA2;4.69E-05;#N/A
6426;ZNF165;4.69E-05;#N/A
6427;P3H3;4.69E-05;#N/A
6428;IFNAR2;4.69E-05;#N/A
6429;LGR4;4.68E-05;#N/A
6430;COQ5;4.68E-05;#N/A
6431;UTY;4.68E-05;#N/A
6432;RNF170;4.68E-05;#N/A
6433;CATSPER1;4.68E-05;#N/A
6434;COX17;4.68E-05;#N/A
6435;SLC19A2;4.68E-05;#N/A
6436;TMEM259;4.67E-05;#N/A
6437;TMEM131;4.67E-05;#N/A
6438;CAPNS1;4.67E-05;#N/A
6439;ZNF639;4.67E-05;#N/A
6440;SERPING1;4.67E-05;#N/A
6441;TNFSF10;4.67E-05;#N/A
6442;FBXO38;4.67E-05;#N/A
6443;CMBL;4.67E-05;#N/A
6444;LMAN1;4.67E-05;#N/A
6445;NR1H4;4.67E-05;#N/A
6446;NXT2;4.66E-05;#N/A
6447;PDE4D;4.66E-05;#N/A
6448;ADD3;4.66E-05;#N/A
6449;POSTN;4.66E-05;#N/A
6450;TRAPPC8;4.66E-05;#N/A
6451;ARHGAP11A;4.66E-05;#N/A
6452;SEC23IP;4.66E-05;#N/A
6453;TAOK1;4.66E-05;#N/A
6454;ACTR10;4.66E-05;#N/A
6455;ELANE;4.66E-05;#N/A
6456;DZIP3;4.66E-05;#N/A
6457;PRMT3;4.65E-05;#N/A
6458;LAMP1;4.65E-05;#N/A
6459;PIGP;4.65E-05;#N/A
6460;SRP72;4.65E-05;x
6461;SIRT6;4.65E-05;#N/A
6462;UNC13B;4.65E-05;#N/A
6463;OPA1;4.65E-05;#N/A
6464;CACNG4;4.65E-05;#N/A
6465;FCRL4;4.65E-05;#N/A
6466;APBB1IP;4.64E-05;#N/A
6467;IFRD2;4.64E-05;#N/A
6468;THOC6;4.64E-05;#N/A
6469;LAMC1;4.64E-05;#N/A
6470;ELK1;4.64E-05;#N/A
6471;VSNL1;4.64E-05;#N/A
6472;MMADHC;4.64E-05;#N/A
6473;C1orf52;4.64E-05;#N/A
6474;WNT5A;4.64E-05;#N/A
6475;ANKRD52;4.64E-05;#N/A
6476;B4GALT7;4.64E-05;#N/A
6477;BRAT1;4.64E-05;#N/A
6478;ALG9;4.64E-05;#N/A
6479;PAG1;4.64E-05;#N/A
6480;TSEN54;4.63E-05;#N/A
6481;TMED1;4.63E-05;#N/A
6482;KCTD21;4.63E-05;#N/A
6483;SERTAD4;4.63E-05;#N/A
6484;ALMS1;4.63E-05;#N/A
6485;TOR1B;4.63E-05;#N/A
6486;DNAJB12;4.63E-05;#N/A
6487;SLC6A3;4.63E-05;#N/A
6488;MAF1;4.63E-05;#N/A
6489;PPP1R8;4.63E-05;#N/A
6490;CCDC40;4.63E-05;#N/A
6491;ASNS;4.63E-05;#N/A
6492;GRPEL1;4.63E-05;#N/A
6493;USP17L2;4.62E-05;#N/A
6494;NUCB1;4.62E-05;#N/A
6495;KDM2B;4.62E-05;#N/A
6496;LRBA;4.62E-05;#N/A
6497;RGPD6;4.62E-05;#N/A
6498;LAMB1;4.62E-05;#N/A
6499;AVPR1B;4.62E-05;#N/A
6500;RRAGD;4.62E-05;#N/A
6501;NR1I2;4.62E-05;#N/A
6502;FLG;4.62E-05;#N/A
6503;TTYH2;4.61E-05;#N/A
6504;CETN3;4.61E-05;#N/A
6505;EMG1;4.61E-05;#N/A
6506;RARB;4.61E-05;#N/A
6507;RFX3;4.61E-05;#N/A
6508;NTPCR;4.61E-05;#N/A
6509;HPCAL1;4.61E-05;#N/A
6510;CRYGC;4.61E-05;#N/A
6511;NDRG4;4.61E-05;#N/A
6512;MAK16;4.61E-05;#N/A
6513;PROX1;4.60E-05;#N/A
6514;ESCO2;4.60E-05;x
6515;SMYD2;4.60E-05;#N/A
6516;CIRBP;4.60E-05;#N/A
6517;CCDC102A;4.60E-05;#N/A
6518;FHOD1;4.60E-05;#N/A
6519;LSR;4.60E-05;#N/A
6520;ABHD12;4.60E-05;#N/A
6521;ANKRD27;4.59E-05;#N/A
6522;APBA2;4.59E-05;#N/A
6523;COX5B;4.59E-05;#N/A
6524;HMGN5;4.59E-05;#N/A
6525;IL6;4.59E-05;#N/A
6526;NHLRC1;4.59E-05;#N/A
6527;HOOK3;4.59E-05;#N/A
6528;UBE2V1;4.59E-05;#N/A
6529;PRRC2A;4.59E-05;#N/A
6530;MTO1;4.59E-05;#N/A
6531;RABL2B;4.59E-05;#N/A
6532;RNF26;4.59E-05;#N/A
6533;MYSM1;4.59E-05;#N/A
6534;CLP1;4.58E-05;#N/A
6535;MKRN2;4.58E-05;#N/A
6536;VKORC1;4.58E-05;#N/A
6537;AKAP3;4.58E-05;#N/A
6538;RSRC1;4.58E-05;#N/A
6539;TMEM126B;4.58E-05;#N/A
6540;CAPN2;4.58E-05;#N/A
6541;RNF25;4.58E-05;#N/A
6542;RPGR;4.57E-05;#N/A
6543;CXCL12;4.57E-05;#N/A
6544;NLRP2;4.57E-05;#N/A
6545;FARSB;4.57E-05;#N/A
6546;ESYT2;4.57E-05;#N/A
6547;MRPL30;4.57E-05;#N/A
6548;TMPPE;4.57E-05;#N/A
6549;RGS14;4.57E-05;#N/A
6550;PPP2R5B;4.57E-05;#N/A
6551;FAU;4.56E-05;#N/A
6552;CDK12;4.56E-05;x
6553;REPIN1;4.56E-05;#N/A
6554;HTR1B;4.56E-05;#N/A
6555;CREB5;4.56E-05;#N/A
6556;SNRNP27;4.56E-05;#N/A
6557;ACOT8;4.56E-05;#N/A
6558;PHLDA1;4.56E-05;#N/A
6559;HDAC10;4.55E-05;#N/A
6560;KLHL7;4.55E-05;#N/A
6561;MTMR1;4.55E-05;#N/A
6562;TKT;4.55E-05;#N/A
6563;MUC5B;4.55E-05;#N/A
6564;GRID1;4.55E-05;#N/A
6565;STIL;4.55E-05;#N/A
6566;DHX58;4.55E-05;#N/A
6567;URM1;4.55E-05;#N/A
6568;DOK6;4.55E-05;#N/A
6569;ZNF689;4.55E-05;#N/A
6570;CX3CL1;4.55E-05;#N/A
6571;EIF1AX;4.54E-05;#N/A
6572;RTCB;4.54E-05;#N/A
6573;NPAS2;4.54E-05;#N/A
6574;XYLT2;4.54E-05;#N/A
6575;RALB;4.54E-05;#N/A
6576;EDF1;4.54E-05;#N/A
6577;EIF4EBP1;4.54E-05;#N/A
6578;NSD1;4.54E-05;x
6579;C2orf68;4.54E-05;#N/A
6580;BFSP2;4.54E-05;#N/A
6581;BCL2L12;4.54E-05;#N/A
6582;MTX3;4.54E-05;#N/A
6583;NVL;4.54E-05;#N/A
6584;IER3;4.54E-05;#N/A
6585;FST;4.53E-05;#N/A
6586;MITD1;4.53E-05;#N/A
6587;NAE1;4.53E-05;#N/A
6588;MESD;4.53E-05;#N/A
6589;COMMD7;4.53E-05;#N/A
6590;FOXI1;4.53E-05;#N/A
6591;TRIM15;4.53E-05;#N/A
6592;MYL6B;4.52E-05;#N/A
6593;PTGES3L-AARSD1;4.52E-05;#N/A
6594;SLC39A10;4.52E-05;#N/A
6595;CLEC4M;4.52E-05;#N/A
6596;POLA2;4.52E-05;#N/A
6597;SDF2L1;4.52E-05;#N/A
6598;SRA1;4.52E-05;#N/A
6599;H2BC11;4.52E-05;#N/A
6600;RDX;4.51E-05;#N/A
6601;RRP7A;4.51E-05;#N/A
6602;AZU1;4.51E-05;#N/A
6603;CDH23;4.51E-05;#N/A
6604;DRD2;4.51E-05;#N/A
6605;HACE1;4.51E-05;#N/A
6606;POLQ;4.51E-05;#N/A
6607;ASTE1;4.51E-05;#N/A
6608;MYH1;4.51E-05;#N/A
6609;CKS2;4.51E-05;#N/A
6610;UTP23;4.51E-05;#N/A
6611;UBE2J2;4.51E-05;#N/A
6612;IFI35;4.50E-05;#N/A
6613;ATP8B1;4.50E-05;#N/A
6614;ZNF827;4.50E-05;#N/A
6615;NCAPH2;4.50E-05;#N/A
6616;KAT14;4.50E-05;#N/A
6617;COQ6;4.50E-05;#N/A
6618;PTPRB;4.50E-05;#N/A
6619;PTPRE;4.50E-05;#N/A
6620;TRPV4;4.50E-05;#N/A
6621;USP38;4.50E-05;#N/A
6622;GDF11;4.50E-05;#N/A
6623;NIP7;4.50E-05;#N/A
6624;TOR3A;4.50E-05;#N/A
6625;DMXL1;4.50E-05;#N/A
6626;SNAP91;4.50E-05;#N/A
6627;TMUB1;4.49E-05;#N/A
6628;CIAPIN1;4.49E-05;#N/A
6629;FBXL17;4.49E-05;#N/A
6630;PPP4R3B;4.49E-05;#N/A
6631;ITGA3;4.49E-05;#N/A
6632;PPBP;4.49E-05;#N/A
6633;ERCC4;4.49E-05;x
6634;RAB40B;4.49E-05;#N/A
6635;SLC14A2;4.49E-05;#N/A
6636;KLRK1;4.48E-05;#N/A
6637;ZCCHC3;4.48E-05;#N/A
6638;EREG;4.48E-05;#N/A
6639;KIAA1191;4.48E-05;#N/A
6640;POLI;4.48E-05;#N/A
6641;PDZD3;4.48E-05;#N/A
6642;ABCD1;4.48E-05;#N/A
6643;PRR3;4.47E-05;#N/A
6644;SERPINA4;4.47E-05;#N/A
6645;HINFP;4.47E-05;#N/A
6646;FIS1;4.47E-05;#N/A
6647;MIPOL1;4.47E-05;#N/A
6648;MUS81;4.47E-05;#N/A
6649;PPIL4;4.47E-05;#N/A
6650;ATG4C;4.47E-05;#N/A
6651;TBR1;4.47E-05;#N/A
6652;DCUN1D3;4.47E-05;#N/A
6653;RAB28;4.47E-05;#N/A
6654;MMS22L;4.47E-05;#N/A
6655;CST1;4.47E-05;#N/A
6656;CNNM3;4.47E-05;#N/A
6657;HLA-DPB1;4.46E-05;#N/A
6658;ARF3;4.46E-05;#N/A
6659;KLHL23;4.46E-05;#N/A
6660;WBP2;4.46E-05;#N/A
6661;ATP1B1;4.46E-05;#N/A
6662;BICD1;4.46E-05;#N/A
6663;SAMD7;4.46E-05;#N/A
6664;LDLRAP1;4.46E-05;#N/A
6665;PDCD2;4.46E-05;#N/A
6666;FAHD1;4.46E-05;#N/A
6667;PTH;4.46E-05;#N/A
6668;TECPR2;4.45E-05;#N/A
6669;CYB5A;4.45E-05;#N/A
6670;DIP2A;4.45E-05;#N/A
6671;ACHE;4.45E-05;#N/A
6672;GCH1;4.45E-05;#N/A
6673;TAOK2;4.45E-05;#N/A
6674;CACNA1C;4.45E-05;#N/A
6675;RANBP3;4.45E-05;#N/A
6676;C18orf21;4.45E-05;#N/A
6677;TSEN15;4.45E-05;#N/A
6678;TMCO4;4.45E-05;#N/A
6679;THOC3;4.45E-05;#N/A
6680;PSME4;4.45E-05;#N/A
6681;PHYH;4.44E-05;#N/A
6682;EID2;4.44E-05;#N/A
6683;CCR8;4.44E-05;#N/A
6684;NAPB;4.44E-05;#N/A
6685;LENG1;4.44E-05;#N/A
6686;DCAF16;4.44E-05;#N/A
6687;SH2B3;4.44E-05;x
6688;NRBP1;4.44E-05;#N/A
6689;DDAH2;4.44E-05;#N/A
6690;CDKL5;4.44E-05;#N/A
6691;PRDM6;4.44E-05;#N/A
6692;KLHL26;4.44E-05;#N/A
6693;MAPRE3;4.44E-05;#N/A
6694;CA4;4.43E-05;#N/A
6695;FCHSD2;4.43E-05;#N/A
6696;FAM3C;4.43E-05;#N/A
6697;MMUT;4.43E-05;#N/A
6698;PATZ1;4.43E-05;#N/A
6699;VPS8;4.43E-05;#N/A
6700;HBEGF;4.43E-05;#N/A
6701;WT1;4.43E-05;x
6702;CRHR1;4.43E-05;#N/A
6703;PPP2R3A;4.43E-05;#N/A
6704;PPME1;4.43E-05;#N/A
6705;GON4L;4.43E-05;#N/A
6706;CLCN3;4.43E-05;#N/A
6707;KRTAP5-9;4.42E-05;#N/A
6708;DAB2IP;4.42E-05;#N/A
6709;AP3S2;4.42E-05;#N/A
6710;OSTM1;4.42E-05;#N/A
6711;TRDN;4.42E-05;#N/A
6712;TRAPPC11;4.42E-05;#N/A
6713;COQ3;4.42E-05;#N/A
6714;SLC35E1;4.42E-05;#N/A
6715;FBXL2;4.41E-05;#N/A
6716;PIGK;4.41E-05;#N/A
6717;SHANK1;4.41E-05;#N/A
6718;ZDHHC5;4.41E-05;#N/A
6719;ENDOV;4.41E-05;#N/A
6720;NTRK3;4.41E-05;x
6721;ALDH18A1;4.41E-05;#N/A
6722;UGT8;4.41E-05;#N/A
6723;MTX1;4.40E-05;#N/A
6724;EEF1B2;4.40E-05;#N/A
6725;LMO7;4.40E-05;#N/A
6726;PRAF2;4.40E-05;#N/A
6727;FAT1;4.40E-05;x
6728;UBA3;4.40E-05;#N/A
6729;MAB21L2;4.40E-05;#N/A
6730;PTPRR;4.40E-05;#N/A
6731;SPANXN3;4.40E-05;#N/A
6732;VANGL1;4.40E-05;#N/A
6733;IFT43;4.40E-05;#N/A
6734;ZNF829;4.40E-05;#N/A
6735;BCAN;4.40E-05;#N/A
6736;DGKE;4.40E-05;#N/A
6737;FBXL18;4.39E-05;#N/A
6738;SLC25A31;4.39E-05;#N/A
6739;CWC15;4.39E-05;#N/A
6740;PKLR;4.39E-05;#N/A
6741;DAZAP1;4.39E-05;#N/A
6742;RNF19B;4.39E-05;#N/A
6743;ZNF74;4.39E-05;#N/A
6744;GLRB;4.39E-05;#N/A
6745;RAB17;4.39E-05;#N/A
6746;GOLM1;4.39E-05;#N/A
6747;TRMT2A;4.39E-05;#N/A
6748;BZW2;4.39E-05;#N/A
6749;HELQ;4.39E-05;#N/A
6750;CRH;4.39E-05;#N/A
6751;CIZ1;4.38E-05;#N/A
6752;C1orf35;4.38E-05;#N/A
6753;BIN3;4.38E-05;#N/A
6754;STIM1;4.38E-05;#N/A
6755;SENP7;4.38E-05;#N/A
6756;P4HA2;4.38E-05;#N/A
6757;SV2C;4.38E-05;#N/A
6758;PEX13;4.38E-05;#N/A
6759;ACBD5;4.38E-05;#N/A
6760;CUEDC2;4.38E-05;#N/A
6761;WBP4;4.38E-05;#N/A
6762;HSD17B4;4.37E-05;#N/A
6763;INSL3;4.37E-05;#N/A
6764;LYZ;4.37E-05;#N/A
6765;GZMA;4.37E-05;#N/A
6766;TTC21A;4.37E-05;#N/A
6767;FAM163B;4.37E-05;#N/A
6768;CERS6;4.37E-05;#N/A
6769;RBSN;4.37E-05;#N/A
6770;ERO1A;4.37E-05;#N/A
6771;ZBTB25;4.37E-05;#N/A
6772;RTN2;4.37E-05;#N/A
6773;NR2C2AP;4.37E-05;#N/A
6774;RTN4R;4.37E-05;#N/A
6775;CEP250;4.37E-05;#N/A
6776;LIMCH1;4.37E-05;#N/A
6777;HAUS3;4.37E-05;#N/A
6778;CHST12;4.37E-05;#N/A
6779;UCKL1;4.36E-05;#N/A
