No.;Gene name;Score;Oncogene or Tumor Suppresson gene
6344;HAT1;9.23E-06;#N/A
6345;SOX21;9.23E-06;#N/A
6346;LRIF1;9.23E-06;#N/A
6347;TGFBRAP1;9.22E-06;#N/A
6348;GYS2;9.22E-06;#N/A
6349;NKX6-1;9.22E-06;#N/A
6350;PHOSPHO1;9.22E-06;#N/A
6351;MYOZ2;9.21E-06;#N/A
6352;FBXL17;9.20E-06;#N/A
6353;VAMP2;9.20E-06;#N/A
6354;LIPT1;9.20E-06;#N/A
6355;NOL4;9.19E-06;#N/A
6356;SLK;9.19E-06;#N/A
6357;CLASP1;9.19E-06;#N/A
6358;MPP7;9.17E-06;#N/A
6359;OR51E2;9.17E-06;#N/A
6360;CYGB;9.16E-06;#N/A
6361;NDUFA4;9.16E-06;#N/A
6362;TAF1B;9.16E-06;#N/A
6363;SLC25A10;9.16E-06;#N/A
6364;CCNL2;9.15E-06;#N/A
6365;UPF2;9.15E-06;#N/A
6366;ZNF223;9.14E-06;#N/A
6367;LILRB2;9.14E-06;#N/A
6368;SMARCAD1;9.14E-06;#N/A
6369;SPINT1;9.13E-06;#N/A
6370;MANBA;9.13E-06;#N/A
6371;PPIB;9.12E-06;#N/A
6372;NDFIP1;9.11E-06;#N/A
6373;PELI2;9.10E-06;#N/A
6374;KCNC2;9.10E-06;#N/A
6375;RRN3;9.10E-06;#N/A
6376;ETF1;9.09E-06;#N/A
6377;JMJD1C;9.09E-06;#N/A
6378;PPARGC1B;9.09E-06;#N/A
6379;PBLD;9.08E-06;#N/A
6380;KLF16;9.08E-06;#N/A
6381;CAPN2;9.08E-06;#N/A
6382;ST13;9.08E-06;#N/A
6383;SYNPO2;9.08E-06;#N/A
6384;ANKRD2;9.08E-06;#N/A
6385;B4GALT7;9.07E-06;#N/A
6386;TPT1;9.06E-06;#N/A
6387;NXNL1;9.06E-06;#N/A
6388;SPSB4;9.05E-06;#N/A
6389;F2RL1;9.05E-06;#N/A
6390;CHD5;9.05E-06;#N/A
6391;STX7;9.04E-06;#N/A
6392;WIZ;9.04E-06;#N/A
6393;CSGALNACT1;9.04E-06;#N/A
6394;NUDT1;9.03E-06;#N/A
6395;TRIAP1;9.03E-06;#N/A
6396;HSPB9;9.03E-06;#N/A
6397;LSR;9.02E-06;#N/A
6398;ST3GAL4;9.01E-06;#N/A
6399;S100A7;9.01E-06;#N/A
6400;NEO1;9.00E-06;#N/A
6401;ZIC3;9.00E-06;#N/A
6402;FTH1;8.98E-06;#N/A
6403;TRIOBP;8.98E-06;#N/A
6404;SLC8A1;8.98E-06;#N/A
6405;YARS2;8.98E-06;#N/A
6406;TRPC4AP;8.98E-06;#N/A
6407;SNAPC3;8.97E-06;#N/A
6408;CD24;8.97E-06;#N/A
6409;AHI1;8.97E-06;#N/A
6410;RXFP2;8.96E-06;#N/A
6411;MT-CO3;8.96E-06;#N/A
6412;BNIP3;8.96E-06;#N/A
6413;TBC1D9;8.95E-06;#N/A
6414;MAP4K3;8.95E-06;#N/A
6415;THOC7;8.95E-06;#N/A
6416;TRO;8.94E-06;#N/A
6417;FH;8.94E-06;x
6418;UBE2V2;8.94E-06;#N/A
6419;PDHX;8.93E-06;#N/A
6420;KRT6B;8.93E-06;#N/A
6421;HMOX2;8.92E-06;#N/A
6422;NAT14;8.92E-06;#N/A
6423;HPS4;8.91E-06;#N/A
6424;ICAM3;8.91E-06;#N/A
6425;RGL1;8.90E-06;#N/A
6426;AZU1;8.90E-06;#N/A
6427;UCN3;8.90E-06;#N/A
6428;FYTTD1;8.90E-06;#N/A
6429;PECR;8.90E-06;#N/A
6430;SEC23A;8.90E-06;#N/A
6431;HPCA;8.89E-06;#N/A
6432;SYT6;8.89E-06;#N/A
6433;RPP25;8.89E-06;#N/A
6434;NSUN7;8.89E-06;#N/A
6435;IL27RA;8.89E-06;#N/A
6436;C16orf72;8.89E-06;#N/A
6437;FOXD4L1;8.89E-06;#N/A
6438;STMN3;8.88E-06;#N/A
6439;FXYD6;8.88E-06;#N/A
6440;SPAG16;8.86E-06;#N/A
6441;FGF13;8.86E-06;#N/A
6442;TXNRD2;8.86E-06;#N/A
6443;RBM5;8.86E-06;#N/A
6444;DPP8;8.85E-06;#N/A
6445;UPF3A;8.85E-06;#N/A
6446;EID2;8.85E-06;#N/A
6447;GMNN;8.85E-06;#N/A
6448;SOX6;8.85E-06;#N/A
6449;EVI2A;8.84E-06;#N/A
6450;SNRPD2;8.84E-06;#N/A
6451;TIGD6;8.84E-06;#N/A
6452;LAT2;8.84E-06;#N/A
6453;TREX1;8.83E-06;#N/A
6454;GTPBP3;8.83E-06;#N/A
6455;AKAP17A;8.83E-06;#N/A
6456;CDX1;8.82E-06;#N/A
6457;CALU;8.82E-06;#N/A
6458;NDUFS1;8.81E-06;#N/A
6459;POC5;8.81E-06;#N/A
6460;PYCR2;8.81E-06;#N/A
6461;BASP1;8.81E-06;#N/A
6462;ATP5PF;8.80E-06;#N/A
6463;ZNF16;8.80E-06;#N/A
6464;TRPC4;8.79E-06;#N/A
6465;F11R;8.79E-06;#N/A
6466;NDUFA5;8.78E-06;#N/A
6467;LARP1;8.77E-06;#N/A
6468;DUSP19;8.77E-06;#N/A
6469;BARX1;8.77E-06;#N/A
6470;SLC39A3;8.77E-06;#N/A
6471;SGK3;8.76E-06;#N/A
6472;DEAF1;8.76E-06;#N/A
6473;ZXDC;8.76E-06;#N/A
6474;TIGD5;8.75E-06;#N/A
6475;SEMA6A;8.75E-06;#N/A
6476;FLG2;8.74E-06;#N/A
6477;S100P;8.73E-06;#N/A
6478;PHKB;8.73E-06;#N/A
6479;NCOA5;8.73E-06;#N/A
6480;MYL10;8.72E-06;#N/A
6481;FAM124A;8.72E-06;#N/A
6482;SLU7;8.72E-06;#N/A
6483;RPL32;8.72E-06;#N/A
6484;SOX11;8.72E-06;#N/A
6485;OPHN1;8.71E-06;#N/A
6486;NDUFA11;8.71E-06;#N/A
6487;FNBP1L;8.71E-06;#N/A
6488;ZHX3;8.71E-06;#N/A
6489;FGD6;8.71E-06;#N/A
6490;RPP38;8.70E-06;#N/A
6491;WDFY2;8.70E-06;#N/A
6492;SHANK1;8.70E-06;#N/A
6493;LCE3A;8.69E-06;#N/A
6494;TLR10;8.69E-06;#N/A
6495;PEBP4;8.69E-06;#N/A
6496;NSMAF;8.68E-06;#N/A
6497;JAZF1;8.68E-06;#N/A
6498;ACHE;8.67E-06;#N/A
6499;RNASEL;8.67E-06;#N/A
6500;RAB32;8.67E-06;#N/A
6501;VIPR1;8.66E-06;#N/A
6502;RPTN;8.66E-06;#N/A
6503;MAPRE3;8.66E-06;#N/A
6504;BNC1;8.65E-06;#N/A
6505;BTBD3;8.65E-06;#N/A
6506;SOCS7;8.64E-06;#N/A
6507;ANG;8.64E-06;#N/A
6508;TBPL1;8.64E-06;#N/A
6509;KRT2;8.63E-06;#N/A
6510;KLF7;8.63E-06;#N/A
6511;NXPH3;8.63E-06;#N/A
6512;VHLL;8.63E-06;#N/A
6513;ATG16L1;8.63E-06;#N/A
6514;ANGEL2;8.63E-06;#N/A
6515;JAKMIP1;8.63E-06;#N/A
6516;DRD4;8.62E-06;#N/A
6517;ADAMTS1;8.62E-06;#N/A
6518;DHX8;8.62E-06;#N/A
6519;SCIN;8.62E-06;#N/A
6520;RPL28;8.62E-06;#N/A
6521;CDC34;8.62E-06;#N/A
6522;ARF4;8.62E-06;#N/A
6523;ARHGAP29;8.62E-06;#N/A
6524;STRADA;8.62E-06;#N/A
6525;DCX;8.62E-06;#N/A
6526;CA2;8.61E-06;#N/A
6527;GJB2;8.60E-06;#N/A
6528;MAST3;8.60E-06;#N/A
6529;GRIA2;8.60E-06;#N/A
6530;FOXF2;8.60E-06;#N/A
6531;MADD;8.60E-06;#N/A
6532;ADAP2;8.60E-06;#N/A
6533;INIP;8.60E-06;#N/A
6534;IHH;8.59E-06;#N/A
6535;NHP2;8.59E-06;#N/A
6536;ECE2;8.59E-06;#N/A
6537;CENPP;8.59E-06;#N/A
6538;PRDM4;8.58E-06;#N/A
6539;NEIL3;8.58E-06;#N/A
6540;FSIP1;8.58E-06;#N/A
6541;CHMP1A;8.57E-06;#N/A
6542;PTGIR;8.57E-06;#N/A
6543;ARHGAP32;8.56E-06;#N/A
6544;RFFL;8.56E-06;#N/A
6545;CSRNP1;8.55E-06;#N/A
6546;TNFRSF17;8.54E-06;x
6547;BPIFB3;8.54E-06;#N/A
6548;DCUN1D5;8.54E-06;#N/A
6549;TXNDC2;8.54E-06;#N/A
6550;CA8;8.53E-06;#N/A
6551;RBSN;8.53E-06;#N/A
6552;SPINK7;8.53E-06;#N/A
6553;CXCL2;8.53E-06;#N/A
6554;NMRAL1;8.52E-06;#N/A
6555;OTUD7B;8.52E-06;#N/A
6556;NISCH;8.52E-06;#N/A
6557;MAP1S;8.52E-06;#N/A
6558;AFAP1;8.51E-06;#N/A
6559;CCR2;8.51E-06;#N/A
6560;CRABP2;8.51E-06;#N/A
6561;HSD17B10;8.50E-06;#N/A
6562;TRPM3;8.50E-06;#N/A
6563;SLC25A3;8.50E-06;#N/A
6564;ARF1;8.50E-06;#N/A
6565;HAUS3;8.49E-06;#N/A
6566;RPS7;8.48E-06;#N/A
6567;HEPHL1;8.48E-06;#N/A
6568;BMX;8.48E-06;#N/A
6569;TDP1;8.47E-06;#N/A
6570;PTGER4;8.47E-06;#N/A
6571;CXCL5;8.47E-06;#N/A
6572;RAB11A;8.46E-06;#N/A
6573;SPRR1B;8.46E-06;#N/A
6574;PLXNB3;8.46E-06;#N/A
6575;OPA3;8.46E-06;#N/A
6576;SLC34A1;8.46E-06;#N/A
6577;MATN1;8.46E-06;#N/A
6578;DACT1;8.45E-06;#N/A
6579;ELMOD1;8.44E-06;#N/A
6580;DMPK;8.44E-06;#N/A
6581;MCAM;8.44E-06;#N/A
6582;DBT;8.44E-06;#N/A
6583;IL1R2;8.43E-06;#N/A
6584;MBOAT1;8.42E-06;#N/A
6585;TAF1A;8.42E-06;#N/A
6586;ASB10;8.42E-06;#N/A
6587;NEK11;8.41E-06;#N/A
6588;RBM4;8.41E-06;#N/A
6589;IVL;8.41E-06;#N/A
6590;KPNA6;8.41E-06;#N/A
6591;PPIL4;8.40E-06;#N/A
6592;N4BP2;8.40E-06;#N/A
6593;ACOT8;8.40E-06;#N/A
6594;OSBPL11;8.39E-06;#N/A
6595;SAMD11;8.38E-06;#N/A
6596;GPR37;8.38E-06;#N/A
6597;MTX2;8.37E-06;#N/A
6598;STRADB;8.37E-06;#N/A
6599;ACTG2;8.37E-06;#N/A
6600;SELPLG;8.37E-06;#N/A
6601;COX20;8.37E-06;#N/A
6602;JMY;8.37E-06;#N/A
6603;COPB1;8.36E-06;#N/A
6604;RAB8A;8.36E-06;#N/A
6605;GNAL;8.36E-06;#N/A
6606;COL11A2;8.35E-06;#N/A
6607;TICAM2;8.35E-06;#N/A
6608;TMOD4;8.35E-06;#N/A
6609;POLR1H;8.34E-06;#N/A
6610;STX4;8.34E-06;#N/A
6611;LUC7L2;8.34E-06;#N/A
6612;KANK1;8.33E-06;#N/A
6613;SORCS2;8.32E-06;#N/A
6614;CCDC12;8.32E-06;#N/A
6615;PRPF38A;8.32E-06;#N/A
6616;SPOCK3;8.32E-06;#N/A
6617;ACTR6;8.32E-06;#N/A
6618;DCXR;8.31E-06;#N/A
6619;MX1;8.31E-06;#N/A
6620;ARHGAP21;8.31E-06;#N/A
6621;ECPAS;8.31E-06;#N/A
6622;TTC5;8.31E-06;#N/A
6623;INPP5K;8.31E-06;#N/A
6624;SNAP23;8.30E-06;#N/A
6625;GHRL;8.30E-06;#N/A
6626;TLN2;8.30E-06;#N/A
6627;PIP5KL1;8.29E-06;#N/A
6628;EIF2AK4;8.28E-06;#N/A
6629;LEMD2;8.27E-06;#N/A
6630;SH3BP2;8.26E-06;#N/A
6631;SSNA1;8.26E-06;#N/A
6632;RSU1;8.25E-06;#N/A
6633;SSR1;8.25E-06;#N/A
6634;ZBTB43;8.25E-06;#N/A
6635;TOB1;8.25E-06;#N/A
6636;CDH3;8.24E-06;#N/A
6637;SEMA4F;8.24E-06;#N/A
6638;PRDX6;8.24E-06;#N/A
6639;SH2D1B;8.24E-06;#N/A
6640;ZKSCAN4;8.23E-06;#N/A
6641;HNRNPLL;8.23E-06;#N/A
6642;PPP1R9A;8.21E-06;#N/A
6643;SIK1;8.20E-06;#N/A
6644;HAUS4;8.20E-06;#N/A
6645;UQCRC1;8.19E-06;#N/A
6646;FAM83B;8.19E-06;#N/A
6647;ANKRD55;8.19E-06;#N/A
6648;LOXL4;8.19E-06;#N/A
6649;ATG7;8.19E-06;#N/A
6650;ADAP1;8.18E-06;#N/A
6651;STXBP1;8.17E-06;#N/A
6652;PAN3;8.17E-06;#N/A
6653;SNX17;8.17E-06;#N/A
6654;RABGGTA;8.17E-06;#N/A
6655;VWA5B2;8.16E-06;#N/A
6656;RBM12;8.16E-06;#N/A
6657;MGAT5;8.16E-06;#N/A
6658;LGALS9B;8.16E-06;#N/A
6659;PEA15;8.15E-06;#N/A
6660;TRIM4;8.13E-06;#N/A
6661;UFL1;8.12E-06;#N/A
6662;TMOD3;8.12E-06;#N/A
6663;UGCG;8.12E-06;#N/A
6664;ZFR;8.12E-06;#N/A
6665;RASIP1;8.12E-06;#N/A
6666;GYPB;8.11E-06;#N/A
6667;GRK3;8.10E-06;#N/A
6668;VDAC2;8.10E-06;#N/A
6669;ZACN;8.10E-06;#N/A
6670;STX8;8.09E-06;#N/A
6671;TRPS1;8.09E-06;#N/A
6672;CCL8;8.08E-06;#N/A
6673;STAB1;8.08E-06;#N/A
6674;WIPF3;8.07E-06;#N/A
6675;H3-5;8.07E-06;#N/A
6676;PFDN2;8.07E-06;#N/A
6677;ZC3H4;8.07E-06;#N/A
6678;COX7A2L;8.07E-06;#N/A
6679;LRRFIP2;8.07E-06;#N/A
6680;RHOF;8.07E-06;#N/A
6681;HELQ;8.07E-06;#N/A
6682;MEMO1;8.06E-06;#N/A
6683;SEMA3F;8.06E-06;#N/A
6684;ZNF136;8.06E-06;#N/A
6685;COPB2;8.06E-06;#N/A
6686;PABPN1;8.05E-06;#N/A
6687;TTF1;8.05E-06;#N/A
6688;C7;8.05E-06;#N/A
6689;FAM9A;8.05E-06;#N/A
6690;SOGA1;8.05E-06;#N/A
6691;SOCS5;8.05E-06;#N/A
6692;SRRT;8.05E-06;#N/A
6693;KRTAP10-11;8.04E-06;#N/A
6694;AFG3L2;8.03E-06;#N/A
6695;TMEM38A;8.03E-06;#N/A
6696;KRT15;8.03E-06;#N/A
6697;WBP2;8.02E-06;#N/A
6698;PYGB;8.02E-06;#N/A
6699;SIRPA;8.01E-06;#N/A
6700;KCNMB1;8.01E-06;#N/A
6701;ITPA;8.01E-06;#N/A
6702;ASAH1;8.01E-06;#N/A
6703;SLAMF7;8.00E-06;#N/A
6704;SWSAP1;8.00E-06;#N/A
6705;IFNW1;8.00E-06;#N/A
6706;H2AC15;8.00E-06;#N/A
6707;CTSZ;7.99E-06;#N/A
6708;SEMA4G;7.99E-06;#N/A
6709;SELENOV;7.99E-06;#N/A
6710;ZNF250;7.98E-06;#N/A
6711;CARD6;7.98E-06;#N/A
6712;SIM2;7.97E-06;#N/A
6713;RPL15;7.97E-06;#N/A
6714;LPA;7.96E-06;#N/A
6715;ZNF197;7.96E-06;#N/A
6716;ALMS1;7.96E-06;#N/A
6717;C18orf21;7.96E-06;#N/A
6718;RPL27;7.95E-06;#N/A
6719;ERLEC1;7.95E-06;#N/A
6720;ZNF483;7.95E-06;#N/A
6721;PCBD1;7.94E-06;#N/A
6722;EYA3;7.94E-06;#N/A
6723;NOP10;7.94E-06;#N/A
6724;TBPL2;7.92E-06;#N/A
6725;C8G;7.92E-06;#N/A
6726;LASP1;7.91E-06;#N/A
6727;FHIT;7.91E-06;x
6728;DPEP2;7.90E-06;#N/A
6729;GEMIN7;7.90E-06;#N/A
6730;CNTROB;7.89E-06;#N/A
6731;PABPC4;7.89E-06;#N/A
6732;HOXD3;7.89E-06;#N/A
6733;SIL1;7.88E-06;#N/A
6734;TFF1;7.88E-06;#N/A
6735;RCC2;7.88E-06;#N/A
6736;EIF4ENIF1;7.88E-06;#N/A
6737;PCMT1;7.88E-06;#N/A
6738;GALNS;7.87E-06;#N/A
6739;MBL2;7.87E-06;#N/A
6740;PCSK5;7.86E-06;#N/A
6741;UQCRB;7.86E-06;#N/A
6742;PLP1;7.86E-06;#N/A
6743;MGP;7.86E-06;#N/A
6744;EFS;7.85E-06;#N/A
6745;RAMP2;7.84E-06;#N/A
6746;ACAD11;7.84E-06;#N/A
6747;DYNLT1;7.84E-06;#N/A
6748;TBX2;7.83E-06;#N/A
6749;PRKD3;7.83E-06;#N/A
6750;MOAP1;7.83E-06;#N/A
6751;SH2D4A;7.83E-06;#N/A
6752;ARL10;7.83E-06;#N/A
6753;USH2A;7.82E-06;#N/A
6754;GDI1;7.82E-06;#N/A
6755;STXBP4;7.82E-06;#N/A
6756;EFEMP1;7.82E-06;#N/A
6757;SMTN;7.82E-06;#N/A
6758;RPS13;7.82E-06;#N/A
6759;ZMIZ1;7.81E-06;#N/A
6760;ITGB1BP2;7.81E-06;#N/A
6761;PLS3;7.81E-06;#N/A
6762;ROR1;7.81E-06;#N/A
6763;GOLPH3;7.81E-06;#N/A
6764;KCNK16;7.80E-06;#N/A
6765;CLEC18A;7.80E-06;#N/A
6766;PARP4;7.80E-06;#N/A
6767;ISL2;7.79E-06;#N/A
6768;GLMN;7.79E-06;#N/A
6769;FGD1;7.78E-06;#N/A
6770;TNFRSF14;7.77E-06;x
6771;SYNC;7.77E-06;#N/A
6772;BDKRB2;7.77E-06;#N/A
6773;PRDM5;7.77E-06;#N/A
6774;EDC4;7.77E-06;#N/A
6775;MOCOS;7.76E-06;#N/A
6776;SHE;7.76E-06;#N/A
6777;LNPEP;7.76E-06;#N/A
6778;SART3;7.76E-06;#N/A
6779;PRAM1;7.76E-06;#N/A
6780;FMN2;7.75E-06;#N/A
6781;ROBO3;7.75E-06;#N/A
6782;ZBTB37;7.75E-06;#N/A
6783;SORBS3;7.75E-06;#N/A
6784;ARHGDIG;7.75E-06;#N/A
6785;INTS4;7.74E-06;#N/A
6786;TMOD2;7.73E-06;#N/A
6787;ZXDA;7.73E-06;#N/A
6788;GJA4;7.73E-06;#N/A
6789;FASTKD3;7.73E-06;#N/A
6790;DEDD2;7.73E-06;#N/A
6791;STX6;7.72E-06;#N/A
6792;CNPY4;7.72E-06;#N/A
6793;MBD5;7.71E-06;#N/A
6794;SNTA1;7.70E-06;#N/A
6795;AHCY;7.70E-06;#N/A
6796;SNRPN;7.70E-06;#N/A
6797;PPM1K;7.70E-06;#N/A
6798;HLA-DMB;7.70E-06;#N/A
6799;RHOU;7.70E-06;#N/A
6800;TCEA2;7.68E-06;#N/A
6801;ECH1;7.68E-06;#N/A
6802;PRAME;7.68E-06;#N/A
6803;SEC31B;7.68E-06;#N/A
6804;CUEDC1;7.68E-06;#N/A
6805;HNRNPR;7.68E-06;#N/A
6806;CAB39L;7.67E-06;#N/A
6807;HERC5;7.67E-06;#N/A
6808;TNN;7.66E-06;#N/A
6809;GCLC;7.66E-06;#N/A
6810;SLC18A1;7.66E-06;#N/A
6811;KRT6C;7.66E-06;#N/A
6812;RHOBTB2;7.65E-06;#N/A
6813;SNU13;7.63E-06;#N/A
6814;TTBK2;7.62E-06;#N/A
6815;TAS2R41;7.62E-06;#N/A
6816;COPS7B;7.62E-06;#N/A
6817;PURB;7.62E-06;#N/A
6818;SH3BP4;7.62E-06;#N/A
6819;IPO11;7.62E-06;#N/A
6820;KRT1;7.61E-06;#N/A
6821;ADRB3;7.61E-06;#N/A
6822;PRRC2B;7.61E-06;#N/A
6823;ZFP90;7.60E-06;#N/A
6824;HSD17B6;7.60E-06;#N/A
6825;ANXA4;7.60E-06;#N/A
6826;MTX3;7.60E-06;#N/A
6827;SIK3;7.59E-06;#N/A
6828;RPS15;7.59E-06;x
6829;CTSD;7.58E-06;#N/A
6830;RNH1;7.58E-06;#N/A
6831;TRIM39;7.58E-06;#N/A
6832;AMBRA1;7.58E-06;#N/A
6833;IL22;7.57E-06;#N/A
6834;ENDOG;7.57E-06;#N/A
6835;RNF169;7.56E-06;#N/A
6836;IMPA2;7.56E-06;#N/A
6837;CLINT1;7.56E-06;#N/A
6838;EIF3G;7.55E-06;#N/A
6839;GBA;7.54E-06;#N/A
6840;ZNF33A;7.54E-06;#N/A
6841;HNRNPAB;7.53E-06;#N/A
6842;RPL29;7.53E-06;#N/A
6843;CBR3;7.53E-06;#N/A
6844;MRPL24;7.52E-06;#N/A
6845;FBN2;7.52E-06;#N/A
6846;SRPRB;7.51E-06;#N/A
6847;ZNF579;7.51E-06;#N/A
6848;LPIN1;7.51E-06;#N/A
6849;MYADM;7.51E-06;#N/A
6850;MMRN1;7.51E-06;#N/A
6851;COQ7;7.50E-06;#N/A
6852;FBXO30;7.50E-06;#N/A
6853;THAP11;7.50E-06;#N/A
6854;ZRANB2;7.50E-06;#N/A
6855;SH2D3C;7.50E-06;#N/A
6856;ARHGEF4;7.50E-06;#N/A
6857;PIGR;7.50E-06;#N/A
6858;TMEM174;7.49E-06;#N/A
6859;REEP6;7.48E-06;#N/A
6860;MCF2;7.48E-06;#N/A
6861;ASTE1;7.48E-06;#N/A
6862;IPO7;7.48E-06;#N/A
6863;MYBPC3;7.48E-06;#N/A
6864;TNFAIP8L2;7.48E-06;#N/A
6865;GOLGA3;7.47E-06;#N/A
6866;SERPINB2;7.47E-06;#N/A
6867;KYNU;7.46E-06;#N/A
6868;GPR137B;7.46E-06;#N/A
6869;RPL12;7.46E-06;#N/A
6870;RAPGEF5;7.45E-06;#N/A
6871;SYNGAP1;7.44E-06;#N/A
6872;EMCN;7.43E-06;#N/A
6873;NDUFS7;7.43E-06;#N/A
6874;GYPA;7.43E-06;#N/A
6875;WTAP;7.43E-06;#N/A
6876;INTS1;7.42E-06;#N/A
6877;RHOBTB3;7.42E-06;#N/A
6878;CLIC3;7.41E-06;#N/A
6879;TTLL3;7.41E-06;#N/A
6880;TRPC5;7.41E-06;#N/A
6881;ZFHX4;7.41E-06;#N/A
6882;ZNF675;7.40E-06;#N/A
6883;CNTNAP3;7.40E-06;#N/A
6884;CEPT1;7.39E-06;#N/A
6885;MRPS31;7.39E-06;#N/A
6886;SBSN;7.39E-06;#N/A
6887;MPHOSPH9;7.39E-06;#N/A
6888;SSH2;7.39E-06;#N/A
6889;SPATA13;7.38E-06;#N/A
6890;PACS2;7.38E-06;#N/A
6891;RAPGEF6;7.38E-06;#N/A
6892;RASL10A;7.38E-06;#N/A
6893;ZNF140;7.37E-06;#N/A
6894;ARG1;7.37E-06;#N/A
6895;LIN52;7.37E-06;#N/A
6896;UGT1A7;7.37E-06;#N/A
6897;PAPOLA;7.36E-06;#N/A
6898;SOX1;7.36E-06;#N/A
6899;KCTD21;7.35E-06;#N/A
6900;CAMK1D;7.35E-06;#N/A
6901;ZNF676;7.35E-06;#N/A
6902;CHD9;7.34E-06;#N/A
6903;SEC23IP;7.34E-06;#N/A
6904;PTH1R;7.33E-06;#N/A
6905;SMARCAL1;7.33E-06;#N/A
6906;CELF1;7.33E-06;#N/A
6907;HMBOX1;7.33E-06;#N/A
6908;HESX1;7.32E-06;#N/A
6909;ZBED6;7.32E-06;#N/A
6910;MBP;7.32E-06;#N/A
6911;SSTR2;7.32E-06;#N/A
6912;LGALS9C;7.32E-06;#N/A
6913;NANOS2;7.32E-06;#N/A
6914;KRT13;7.32E-06;#N/A
6915;HOXB3;7.32E-06;#N/A
6916;ZNF253;7.32E-06;#N/A
6917;RPS12;7.31E-06;#N/A
6918;NQO1;7.31E-06;x
6919;MAB21L1;7.31E-06;#N/A
6920;TNK1;7.31E-06;#N/A
6921;JDP2;7.30E-06;#N/A
6922;SAFB2;7.29E-06;#N/A
6923;ARID5A;7.29E-06;#N/A
6924;MRPL9;7.29E-06;#N/A
6925;RSPH10B2;7.28E-06;#N/A
6926;MBNL1;7.27E-06;#N/A
6927;TP53I3;7.27E-06;#N/A
6928;IL17A;7.27E-06;#N/A
6929;ERO1A;7.26E-06;#N/A
6930;SCNM1;7.25E-06;#N/A
6931;TIAF1;7.25E-06;#N/A
6932;TBC1D10B;7.24E-06;#N/A
6933;SCARB1;7.24E-06;#N/A
6934;ERP29;7.24E-06;#N/A
6935;PLCD1;7.24E-06;#N/A
6936;PTPN5;7.23E-06;#N/A
6937;ZNF264;7.23E-06;#N/A
6938;STX5;7.23E-06;#N/A
6939;TEX14;7.23E-06;#N/A
6940;IARS2;7.23E-06;#N/A
6941;FAM163B;7.23E-06;#N/A
6942;TRAPPC2;7.22E-06;#N/A
6943;SHKBP1;7.22E-06;#N/A
6944;SERPINA12;7.22E-06;#N/A
6945;RAD23A;7.22E-06;#N/A
6946;LMLN;7.22E-06;#N/A
6947;ANP32A;7.21E-06;#N/A
6948;SPRR1A;7.21E-06;#N/A
6949;MPP1;7.21E-06;#N/A
6950;TCL1B;7.20E-06;x
6951;SEMA3B;7.19E-06;#N/A
6952;TEAD3;7.19E-06;#N/A
6953;EDF1;7.19E-06;#N/A
6954;CKS1B;7.19E-06;#N/A
6955;PRKX;7.18E-06;#N/A
6956;ZNF436;7.18E-06;#N/A
6957;PLEKHB1;7.17E-06;#N/A
6958;CDK17;7.17E-06;#N/A
6959;MRPL3;7.17E-06;#N/A
6960;NUCKS1;7.16E-06;#N/A
6961;AP1B1;7.16E-06;#N/A
6962;LLGL1;7.16E-06;#N/A
6963;DPP9;7.15E-06;#N/A
6964;CXXC5;7.15E-06;#N/A
6965;SLC7A5;7.15E-06;#N/A
6966;SLC22A12;7.15E-06;#N/A
6967;FNIP2;7.14E-06;#N/A
6968;SYNJ2BP;7.14E-06;#N/A
6969;USP5;7.14E-06;#N/A
6970;SPICE1;7.13E-06;#N/A
6971;NDUFB9;7.13E-06;#N/A
6972;BHLHA15;7.13E-06;#N/A
6973;PIPOX;7.12E-06;#N/A
6974;TLR7;7.12E-06;#N/A
6975;PPFIA2;7.12E-06;#N/A
6976;AKAP8;7.12E-06;#N/A
6977;UNC5B;7.12E-06;#N/A
6978;SERF2;7.12E-06;#N/A
6979;IL18BP;7.12E-06;#N/A
6980;KRT38;7.12E-06;#N/A
6981;PTH;7.11E-06;#N/A
6982;SLC4A2;7.11E-06;#N/A
6983;ASCL4;7.11E-06;#N/A
6984;SLC25A4;7.11E-06;#N/A
6985;TALDO1;7.10E-06;#N/A
6986;PLEKHO1;7.10E-06;#N/A
6987;OCIAD1;7.10E-06;#N/A
6988;GPT;7.10E-06;#N/A
6989;SSU72;7.09E-06;#N/A
6990;HTR6;7.08E-06;#N/A
6991;MFAP3;7.08E-06;#N/A
6992;DNAJA4;7.08E-06;#N/A
6993;SMG9;7.08E-06;#N/A
6994;SSTR3;7.07E-06;#N/A
6995;EPN1;7.07E-06;#N/A
6996;WFS1;7.07E-06;#N/A
6997;FAM83D;7.07E-06;#N/A
6998;SYNJ1;7.07E-06;#N/A
6999;PLXNA4;7.07E-06;#N/A
7000;DHX58;7.07E-06;#N/A
7001;TAP2;7.06E-06;#N/A
7002;DOCK5;7.06E-06;#N/A
7003;ZBTB49;7.06E-06;#N/A
7004;MASP1;7.06E-06;#N/A
7005;SDAD1;7.06E-06;#N/A
7006;CSRP1;7.05E-06;#N/A
7007;BICD1;7.05E-06;#N/A
7008;DYRK4;7.05E-06;#N/A
7009;CLK3;7.04E-06;#N/A
7010;STXBP2;7.03E-06;#N/A
7011;LGMN;7.03E-06;#N/A
7012;SLC27A2;7.03E-06;#N/A
7013;FAM98A;7.03E-06;#N/A
7014;KLF11;7.02E-06;#N/A
