No.;Gene name;Score;Oncogene or Tumor Suppresson gene
5438;KRT38;4.23E-05;#N/A
5439;TBC1D14;4.23E-05;#N/A
5440;CLASRP;4.22E-05;#N/A
5441;STK16;4.22E-05;#N/A
5442;ZNF8;4.22E-05;#N/A
5443;GLO1;4.22E-05;#N/A
5444;H2AC15;4.21E-05;#N/A
5445;VWA5B2;4.21E-05;#N/A
5446;CCL25;4.21E-05;#N/A
5447;SNRPD1;4.21E-05;#N/A
5448;STK40;4.21E-05;#N/A
5449;ASRGL1;4.21E-05;#N/A
5450;PHF12;4.21E-05;#N/A
5451;QARS1;4.21E-05;#N/A
5452;SPG7;4.20E-05;#N/A
5453;SIRT7;4.20E-05;#N/A
5454;SSBP3;4.20E-05;#N/A
5455;SEPTIN14;4.20E-05;#N/A
5456;LDHA;4.20E-05;#N/A
5457;FKBP1A;4.19E-05;#N/A
5458;CT45A3;4.19E-05;#N/A
5459;KHK;4.19E-05;#N/A
5460;DBNL;4.19E-05;#N/A
5461;TRIM68;4.19E-05;#N/A
5462;AHCYL1;4.19E-05;#N/A
5463;CSRP1;4.19E-05;#N/A
5464;SUSD3;4.19E-05;#N/A
5465;RANBP6;4.19E-05;#N/A
5466;ATP6V0A1;4.18E-05;#N/A
5467;YKT6;4.18E-05;#N/A
5468;DGKZ;4.18E-05;#N/A
5469;PMAIP1;4.18E-05;x
5470;DDX23;4.18E-05;#N/A
5471;CLEC1A;4.18E-05;#N/A
5472;RGMA;4.18E-05;#N/A
5473;LIMK2;4.18E-05;#N/A
5474;ADORA2A;4.18E-05;#N/A
5475;MRPL41;4.18E-05;#N/A
5476;FAM83B;4.18E-05;#N/A
5477;SNX6;4.18E-05;#N/A
5478;SRSF9;4.17E-05;#N/A
5479;TICRR;4.17E-05;#N/A
5480;CERS2;4.17E-05;#N/A
5481;USP12;4.17E-05;#N/A
5482;TXNDC9;4.17E-05;#N/A
5483;RCAN2;4.17E-05;#N/A
5484;NDUFB4;4.17E-05;#N/A
5485;KALRN;4.17E-05;#N/A
5486;PPP4R3A;4.17E-05;#N/A
5487;SNX24;4.16E-05;#N/A
5488;MTPAP;4.16E-05;#N/A
5489;RBM38;4.16E-05;#N/A
5490;LNPEP;4.16E-05;#N/A
5491;KIF1C;4.16E-05;#N/A
5492;SNTA1;4.16E-05;#N/A
5493;CTSC;4.16E-05;#N/A
5494;HPRT1;4.16E-05;#N/A
5495;GPR26;4.16E-05;#N/A
5496;PCK1;4.16E-05;#N/A
5497;SETD7;4.15E-05;#N/A
5498;ADCYAP1;4.15E-05;#N/A
5499;KCNQ2;4.15E-05;#N/A
5500;TLX1;4.15E-05;x
5501;SUSD2;4.15E-05;#N/A
5502;UGT2B7;4.15E-05;#N/A
5503;CD300C;4.15E-05;#N/A
5504;FAM189B;4.15E-05;#N/A
5505;PARVA;4.15E-05;#N/A
5506;ERI1;4.15E-05;#N/A
5507;SSR1;4.15E-05;#N/A
5508;LARP4;4.15E-05;#N/A
5509;FOXN4;4.15E-05;x
5510;PASD1;4.14E-05;#N/A
5511;HMBOX1;4.14E-05;#N/A
5512;CASP7;4.14E-05;#N/A
5513;NKRF;4.14E-05;#N/A
5514;PRAP1;4.14E-05;#N/A
5515;BTLA;4.14E-05;#N/A
5516;NFE2L1;4.13E-05;#N/A
5517;RCN1;4.13E-05;#N/A
5518;SMPD2;4.13E-05;#N/A
5519;LAMB4;4.13E-05;#N/A
5520;EPB41L1;4.13E-05;#N/A
5521;CCDC18;4.13E-05;#N/A
5522;C1orf226;4.13E-05;#N/A
5523;BBS1;4.13E-05;#N/A
5524;PIGK;4.13E-05;#N/A
5525;SRGN;4.13E-05;#N/A
5526;STARD9;4.13E-05;#N/A
5527;ATF1;4.13E-05;x
5528;CD300LF;4.12E-05;#N/A
5529;LOXL2;4.12E-05;#N/A
5530;STX18;4.12E-05;#N/A
5531;MRPL22;4.12E-05;#N/A
5532;OBSL1;4.12E-05;#N/A
5533;CYP2C18;4.11E-05;#N/A
5534;CBS;4.11E-05;#N/A
5535;RNF5;4.11E-05;#N/A
5536;PTCH2;4.10E-05;#N/A
5537;CHML;4.10E-05;#N/A
5538;IGBP1;4.10E-05;#N/A
5539;ZBTB38;4.10E-05;#N/A
5540;RFX6;4.10E-05;#N/A
5541;MAP4K1;4.10E-05;#N/A
5542;PPP2R3B;4.10E-05;#N/A
5543;CCDC33;4.10E-05;#N/A
5544;VGLL3;4.10E-05;#N/A
5545;GALNT12;4.09E-05;#N/A
5546;CCDC97;4.09E-05;#N/A
5547;PACRG;4.09E-05;#N/A
5548;HYPK;4.09E-05;#N/A
5549;MC3R;4.09E-05;#N/A
5550;PPP1R13B;4.09E-05;#N/A
5551;MUCL1;4.09E-05;#N/A
5552;INA;4.09E-05;#N/A
5553;HSPB7;4.09E-05;#N/A
5554;MRPL30;4.09E-05;#N/A
5555;HTR1B;4.08E-05;#N/A
5556;ACTG2;4.08E-05;#N/A
5557;TRDN;4.08E-05;#N/A
5558;AMBRA1;4.08E-05;#N/A
5559;UBXN6;4.08E-05;#N/A
5560;MYCBP;4.08E-05;#N/A
5561;CDC20B;4.08E-05;#N/A
5562;RTEL1;4.08E-05;x
5563;FILIP1;4.08E-05;#N/A
5564;PTGES3L-AARSD1;4.07E-05;#N/A
5565;ATP5MF;4.07E-05;#N/A
5566;POLE4;4.07E-05;#N/A
5567;PPP2R3A;4.07E-05;#N/A
5568;FIBP;4.07E-05;#N/A
5569;HIP1R;4.07E-05;#N/A
5570;AP3D1;4.07E-05;#N/A
5571;ITM2B;4.07E-05;#N/A
5572;RPL39;4.07E-05;#N/A
5573;ZFP36;4.07E-05;#N/A
5574;GAS1;4.07E-05;#N/A
5575;HADHA;4.07E-05;#N/A
5576;CPZ;4.06E-05;#N/A
5577;SEPTIN8;4.06E-05;#N/A
5578;FBXL22;4.06E-05;#N/A
5579;FRAT1;4.06E-05;#N/A
5580;SHANK1;4.06E-05;#N/A
5581;C1orf43;4.06E-05;#N/A
5582;TMEM219;4.06E-05;#N/A
5583;CDK5RAP3;4.06E-05;#N/A
5584;DSC2;4.06E-05;#N/A
5585;RBPMS2;4.06E-05;#N/A
5586;ZNF211;4.05E-05;#N/A
5587;PRR14;4.05E-05;#N/A
5588;RPL31;4.05E-05;#N/A
5589;MEF2D;4.05E-05;x
5590;HACE1;4.05E-05;#N/A
5591;IFT81;4.05E-05;#N/A
5592;GFI1B;4.05E-05;#N/A
5593;CTDSP2;4.04E-05;#N/A
5594;C8orf34;4.04E-05;#N/A
5595;AKAP8;4.04E-05;#N/A
5596;NME1;4.04E-05;#N/A
5597;EPC2;4.04E-05;#N/A
5598;SKA3;4.04E-05;#N/A
5599;PMPCB;4.03E-05;#N/A
5600;ACP3;4.03E-05;#N/A
5601;MYF5;4.03E-05;#N/A
5602;IFT27;4.03E-05;#N/A
5603;ITGA1;4.03E-05;#N/A
5604;S100Z;4.03E-05;#N/A
5605;VRK1;4.03E-05;#N/A
5606;LIMS2;4.03E-05;#N/A
5607;OR2S2;4.02E-05;#N/A
5608;TTC37;4.02E-05;#N/A
5609;CEBPD;4.02E-05;#N/A
5610;F10;4.02E-05;#N/A
5611;DCUN1D2;4.02E-05;#N/A
5612;TEX10;4.02E-05;#N/A
5613;DCAF15;4.02E-05;#N/A
5614;GPSM2;4.02E-05;#N/A
5615;AP1M1;4.02E-05;#N/A
5616;LUC7L3;4.02E-05;#N/A
5617;FXR1;4.01E-05;#N/A
5618;PYGL;4.01E-05;#N/A
5619;RUSC1;4.01E-05;#N/A
5620;ACAN;4.01E-05;#N/A
5621;ATG7;4.01E-05;#N/A
5622;PACSIN3;4.01E-05;#N/A
5623;SNRPB2;4.01E-05;#N/A
5624;S100A1;4.01E-05;#N/A
5625;CALML5;4.01E-05;#N/A
5626;DPY19L2;4.01E-05;#N/A
5627;HOXB1;4.00E-05;#N/A
5628;RAB9A;4.00E-05;#N/A
5629;FBXW8;4.00E-05;#N/A
5630;AKAP3;4.00E-05;#N/A
5631;ZBTB11;4.00E-05;#N/A
5632;NPLOC4;4.00E-05;#N/A
5633;BBS4;4.00E-05;#N/A
5634;PHF10;3.99E-05;#N/A
5635;IK;3.99E-05;#N/A
5636;TLR10;3.99E-05;#N/A
5637;NAA40;3.99E-05;#N/A
5638;WDR82;3.99E-05;#N/A
5639;UBE2U;3.99E-05;#N/A
5640;CD5;3.99E-05;#N/A
5641;NASP;3.99E-05;#N/A
5642;ZFPM2;3.98E-05;#N/A
5643;TAF6L;3.98E-05;#N/A
5644;LLGL1;3.98E-05;#N/A
5645;LRRC47;3.98E-05;#N/A
5646;CLASP1;3.98E-05;#N/A
5647;BFSP2;3.98E-05;#N/A
5648;TTI1;3.98E-05;#N/A
5649;CEP70;3.98E-05;#N/A
5650;ARHGAP32;3.97E-05;#N/A
5651;RHOT2;3.97E-05;#N/A
5652;RAB9B;3.97E-05;#N/A
5653;LHX9;3.97E-05;#N/A
5654;TADA2A;3.97E-05;#N/A
5655;INTS1;3.97E-05;#N/A
5656;TRIM26;3.97E-05;#N/A
5657;NCLN;3.97E-05;#N/A
5658;IL10RB;3.97E-05;#N/A
5659;POLDIP3;3.97E-05;#N/A
5660;UGT1A7;3.96E-05;#N/A
5661;VSTM2L;3.96E-05;#N/A
5662;MRTO4;3.96E-05;#N/A
5663;NME5;3.96E-05;#N/A
5664;GOLIM4;3.96E-05;#N/A
5665;UQCRB;3.96E-05;#N/A
5666;UPP2;3.96E-05;#N/A
5667;MFAP2;3.96E-05;#N/A
5668;HJV;3.95E-05;#N/A
5669;PLK3;3.95E-05;#N/A
5670;RAB32;3.95E-05;#N/A
5671;XRN2;3.95E-05;#N/A
5672;CTNND2;3.95E-05;#N/A
5673;KRT34;3.95E-05;#N/A
5674;DOCK6;3.95E-05;#N/A
5675;KCND2;3.95E-05;#N/A
5676;ATP2B4;3.95E-05;#N/A
5677;MAPRE2;3.95E-05;#N/A
5678;ACY3;3.94E-05;#N/A
5679;FRMPD1;3.94E-05;#N/A
5680;RASGRF1;3.94E-05;#N/A
5681;RAB2A;3.94E-05;#N/A
5682;CTNNBIP1;3.94E-05;#N/A
5683;TALDO1;3.94E-05;#N/A
5684;MICALL1;3.94E-05;#N/A
5685;DBT;3.94E-05;#N/A
5686;AHSA1;3.93E-05;#N/A
5687;AICDA;3.93E-05;#N/A
5688;UGT1A9;3.93E-05;#N/A
5689;IPCEF1;3.93E-05;#N/A
5690;IER3;3.93E-05;#N/A
5691;ARCN1;3.93E-05;#N/A
5692;DPPA2;3.93E-05;#N/A
5693;TRIM39;3.93E-05;#N/A
5694;ARIH2;3.93E-05;#N/A
5695;ARSB;3.92E-05;#N/A
5696;NR2F6;3.92E-05;#N/A
5697;PSMC3IP;3.92E-05;#N/A
5698;CREB5;3.92E-05;#N/A
5699;VPS37D;3.92E-05;#N/A
5700;NRG2;3.92E-05;#N/A
5701;NMU;3.92E-05;#N/A
5702;RNF216;3.92E-05;#N/A
5703;DCUN1D1;3.92E-05;x
5704;EPB42;3.92E-05;#N/A
5705;PLA2G2D;3.91E-05;#N/A
5706;HCLS1;3.91E-05;#N/A
5707;HOXC9;3.91E-05;#N/A
5708;EPB41L2;3.91E-05;#N/A
5709;ADRA1A;3.91E-05;#N/A
5710;BCL7B;3.91E-05;#N/A
5711;DDX1;3.91E-05;#N/A
5712;SENP6;3.91E-05;#N/A
5713;MRPL3;3.91E-05;#N/A
5714;VAMP3;3.90E-05;#N/A
5715;HPCAL1;3.90E-05;#N/A
5716;SBF2;3.90E-05;#N/A
5717;BLVRA;3.90E-05;#N/A
5718;MOB3B;3.90E-05;x
5719;CPE;3.90E-05;#N/A
5720;MPDZ;3.89E-05;#N/A
5721;UQCRC1;3.89E-05;#N/A
5722;RASSF7;3.89E-05;#N/A
5723;GBA;3.89E-05;#N/A
5724;AP4E1;3.89E-05;#N/A
5725;MOCS3;3.89E-05;#N/A
5726;SNX1;3.89E-05;#N/A
5727;KRT16;3.89E-05;#N/A
5728;HIVEP1;3.88E-05;#N/A
5729;P4HA1;3.88E-05;#N/A
5730;DMD;3.88E-05;#N/A
5731;NFIA;3.88E-05;#N/A
5732;MRPL44;3.88E-05;#N/A
5733;DDX56;3.88E-05;#N/A
5734;PPP1R9A;3.88E-05;#N/A
5735;ATP6V1G1;3.88E-05;#N/A
5736;PRRC2C;3.88E-05;#N/A
5737;AKAP12;3.88E-05;#N/A
5738;PEAK1;3.88E-05;#N/A
5739;MTMR12;3.88E-05;#N/A
5740;CHTF18;3.88E-05;#N/A
5741;TRIM11;3.87E-05;#N/A
5742;ATG2B;3.87E-05;#N/A
5743;NDUFA6;3.87E-05;#N/A
5744;HAL;3.86E-05;#N/A
5745;BAG5;3.86E-05;#N/A
5746;MTX3;3.86E-05;#N/A
5747;PINK1;3.86E-05;#N/A
5748;CUL7;3.86E-05;#N/A
5749;KIFC3;3.86E-05;#N/A
5750;RAP1GAP;3.86E-05;#N/A
5751;CRHR1;3.86E-05;#N/A
5752;HINFP;3.85E-05;#N/A
5753;TMEM38A;3.85E-05;#N/A
5754;RASL12;3.85E-05;#N/A
5755;CCS;3.85E-05;#N/A
5756;ST13;3.85E-05;#N/A
5757;RPGR;3.85E-05;#N/A
5758;NMUR2;3.85E-05;#N/A
5759;BMP1;3.85E-05;#N/A
5760;AATF;3.85E-05;#N/A
5761;SIKE1;3.85E-05;#N/A
5762;CHAF1A;3.85E-05;#N/A
5763;NEU2;3.85E-05;#N/A
5764;MAGEA6;3.85E-05;#N/A
5765;CGRRF1;3.84E-05;#N/A
5766;CHMP1A;3.84E-05;#N/A
5767;PPP1R1A;3.84E-05;#N/A
5768;FZD7;3.84E-05;#N/A
5769;LASP1;3.84E-05;#N/A
5770;ASNS;3.83E-05;#N/A
5771;CNTFR;3.83E-05;#N/A
5772;FBXL7;3.83E-05;#N/A
5773;GTF2IRD1;3.83E-05;#N/A
5774;OSGIN1;3.83E-05;#N/A
5775;SCAMP1;3.83E-05;#N/A
5776;LHX6;3.83E-05;#N/A
5777;EID1;3.83E-05;#N/A
5778;BCL2L14;3.82E-05;#N/A
5779;SIGLEC9;3.82E-05;#N/A
5780;PHGDH;3.82E-05;#N/A
5781;TMED2;3.82E-05;#N/A
5782;KRT72;3.82E-05;#N/A
5783;FAM219A;3.81E-05;#N/A
5784;P4HTM;3.81E-05;#N/A
5785;YEATS2;3.81E-05;#N/A
5786;CST4;3.80E-05;#N/A
5787;PSMG2;3.80E-05;#N/A
5788;BTF3;3.80E-05;#N/A
5789;DUSP16;3.80E-05;#N/A
5790;MBD5;3.79E-05;#N/A
5791;PTCD3;3.79E-05;#N/A
5792;MOB4;3.79E-05;#N/A
5793;ARSK;3.79E-05;#N/A
5794;ARHGAP10;3.79E-05;#N/A
5795;GRIN2D;3.78E-05;#N/A
5796;MAGED2;3.78E-05;#N/A
5797;SIRT3;3.78E-05;#N/A
5798;MT-ATP8;3.78E-05;#N/A
5799;HNRNPR;3.78E-05;#N/A
5800;KLK4;3.78E-05;#N/A
5801;NANOS1;3.77E-05;#N/A
5802;KLRB1;3.77E-05;#N/A
5803;EFR3B;3.77E-05;#N/A
5804;RAI14;3.77E-05;#N/A
5805;PBK;3.76E-05;#N/A
5806;DNAJB5;3.76E-05;#N/A
5807;TRAPPC12;3.76E-05;#N/A
5808;MYOZ3;3.76E-05;#N/A
5809;HIC1;3.76E-05;#N/A
5810;NEK7;3.76E-05;#N/A
5811;ATP1B1;3.76E-05;#N/A
5812;PLXNB2;3.76E-05;#N/A
5813;CDH4;3.76E-05;x
5814;RBM5;3.76E-05;#N/A
5815;DEPDC7;3.75E-05;#N/A
5816;EPS15L1;3.75E-05;#N/A
5817;SPIB;3.75E-05;#N/A
5818;GYS1;3.75E-05;#N/A
5819;TSR3;3.75E-05;#N/A
5820;HTR3A;3.75E-05;#N/A
5821;MTDH;3.75E-05;#N/A
5822;CETN1;3.75E-05;#N/A
5823;METTL7B;3.74E-05;#N/A
5824;NMB;3.74E-05;#N/A
5825;DIRAS1;3.74E-05;#N/A
5826;PDC;3.74E-05;#N/A
5827;LRRC45;3.74E-05;#N/A
5828;FHL5;3.74E-05;#N/A
5829;PRR14L;3.74E-05;#N/A
5830;MYCBPAP;3.74E-05;#N/A
5831;SRGAP3;3.74E-05;#N/A
5832;NRP2;3.73E-05;#N/A
5833;AKAP6;3.73E-05;#N/A
5834;CHRDL2;3.73E-05;#N/A
5835;UGT1A1;3.73E-05;#N/A
5836;CCDC102B;3.73E-05;#N/A
5837;SCCPDH;3.73E-05;#N/A
5838;POLD4;3.72E-05;#N/A
5839;RDM1;3.72E-05;#N/A
5840;BAZ1A;3.72E-05;#N/A
5841;RIOK1;3.72E-05;#N/A
5842;SYT4;3.72E-05;#N/A
5843;SOX6;3.72E-05;#N/A
5844;ACAD9;3.72E-05;#N/A
5845;SEPTIN11;3.72E-05;#N/A
5846;POLR3D;3.71E-05;#N/A
5847;CCDC74B;3.71E-05;#N/A
5848;MZT2A;3.71E-05;#N/A
5849;RPN2;3.71E-05;#N/A
5850;EIF3K;3.71E-05;#N/A
5851;ODF3L2;3.71E-05;#N/A
5852;BATF;3.71E-05;#N/A
5853;PTPN23;3.70E-05;#N/A
5854;IPO4;3.70E-05;#N/A
5855;C2CD3;3.70E-05;#N/A
5856;PTH;3.70E-05;#N/A
5857;CADM1;3.70E-05;#N/A
5858;SPECC1L;3.70E-05;#N/A
5859;ETV7;3.70E-05;#N/A
5860;CHRNB3;3.70E-05;#N/A
5861;GABBR2;3.70E-05;#N/A
5862;PHKA2;3.70E-05;#N/A
5863;CEACAM8;3.70E-05;#N/A
5864;MIER2;3.69E-05;#N/A
5865;VEZT;3.69E-05;#N/A
5866;SERF2;3.69E-05;#N/A
5867;NSFL1C;3.69E-05;#N/A
5868;TLE3;3.69E-05;#N/A
5869;AAAS;3.69E-05;#N/A
5870;CRBN;3.69E-05;x
5871;ZNF638;3.69E-05;#N/A
5872;VSNL1;3.68E-05;#N/A
5873;CALB1;3.68E-05;#N/A
5874;KCNRG;3.68E-05;#N/A
5875;BLOC1S1;3.68E-05;#N/A
5876;PDIA2;3.68E-05;#N/A
5877;RARS1;3.68E-05;#N/A
5878;AMPH;3.68E-05;#N/A
5879;SPTLC1;3.68E-05;#N/A
5880;WIPF2;3.68E-05;#N/A
5881;FAM177A1;3.67E-05;#N/A
5882;LBR;3.67E-05;#N/A
5883;ID4;3.67E-05;#N/A
5884;PLEKHJ1;3.67E-05;#N/A
5885;CDKN3;3.67E-05;#N/A
5886;AP1S1;3.66E-05;#N/A
5887;LGALS9C;3.66E-05;#N/A
5888;PYGO2;3.66E-05;#N/A
5889;ACADVL;3.66E-05;#N/A
5890;FIG4;3.66E-05;#N/A
5891;CST2;3.66E-05;#N/A
5892;SMTN;3.66E-05;#N/A
5893;RPL36AL;3.66E-05;#N/A
5894;RLF;3.65E-05;#N/A
5895;MT-CO3;3.65E-05;#N/A
5896;NSMAF;3.65E-05;#N/A
5897;CSTF2T;3.65E-05;#N/A
5898;KIAA0930;3.65E-05;#N/A
5899;TRIP12;3.65E-05;#N/A
5900;RPH3A;3.64E-05;#N/A
5901;RAB4B;3.64E-05;#N/A
5902;ATG12;3.64E-05;#N/A
5903;LSM4;3.64E-05;#N/A
5904;LCE3A;3.64E-05;#N/A
5905;DNAJA4;3.64E-05;#N/A
5906;TFAP4;3.64E-05;#N/A
5907;MYO5B;3.64E-05;#N/A
5908;NSA2;3.63E-05;#N/A
5909;SAMD3;3.63E-05;#N/A
5910;ZNF562;3.63E-05;#N/A
5911;DNAH14;3.63E-05;#N/A
5912;XAF1;3.63E-05;#N/A
5913;DCAF8;3.62E-05;#N/A
5914;TNK2;3.62E-05;#N/A
5915;SSR4;3.62E-05;#N/A
5916;PRPF38A;3.62E-05;#N/A
5917;LEPR;3.62E-05;#N/A
5918;SLC39A3;3.62E-05;#N/A
5919;HRK;3.62E-05;#N/A
5920;ZNF747;3.61E-05;#N/A
5921;H2AP;3.61E-05;#N/A
5922;TMEM248;3.61E-05;#N/A
5923;TXLNA;3.61E-05;#N/A
5924;SLURP1;3.60E-05;#N/A
5925;HOXC6;3.60E-05;#N/A
5926;IKZF4;3.60E-05;#N/A
5927;DYNLT1;3.60E-05;#N/A
5928;NGF;3.60E-05;#N/A
5929;CRYBA1;3.60E-05;#N/A
5930;IBTK;3.60E-05;#N/A
5931;GSS;3.60E-05;#N/A
5932;RNF115;3.60E-05;#N/A
5933;PHF14;3.60E-05;#N/A
5934;SEC24A;3.60E-05;#N/A
5935;DUSP4;3.59E-05;x
5936;AHCTF1;3.59E-05;#N/A
5937;ACAA2;3.59E-05;#N/A
5938;IFNA14;3.59E-05;#N/A
5939;DDOST;3.59E-05;#N/A
5940;EIF2B4;3.59E-05;#N/A
5941;ISCA1;3.59E-05;#N/A
5942;AVP;3.59E-05;#N/A
5943;CHCHD4;3.58E-05;#N/A
5944;GPR21;3.58E-05;#N/A
5945;CSTA;3.58E-05;#N/A
5946;CISD3;3.58E-05;#N/A
5947;USP50;3.58E-05;#N/A
5948;DNMBP;3.58E-05;#N/A
5949;TPP1;3.58E-05;#N/A
5950;ATF6B;3.58E-05;#N/A
5951;SEC22C;3.57E-05;#N/A
5952;MAP3K4;3.57E-05;#N/A
5953;ITGB7;3.57E-05;#N/A
5954;TMEM33;3.57E-05;#N/A
5955;GTF3C1;3.57E-05;#N/A
5956;RNF14;3.57E-05;#N/A
5957;SRSF6;3.57E-05;#N/A
5958;COASY;3.57E-05;#N/A
5959;SSH3;3.57E-05;#N/A
5960;SOCS6;3.57E-05;#N/A
5961;BASP1;3.57E-05;#N/A
5962;TACC1;3.57E-05;#N/A
5963;SLC35F5;3.57E-05;#N/A
5964;THUMPD1;3.56E-05;#N/A
5965;EIF2S1;3.56E-05;#N/A
5966;HCN3;3.56E-05;#N/A
5967;EMB;3.56E-05;#N/A
5968;NR2C1;3.56E-05;#N/A
5969;ITFG2;3.56E-05;#N/A
5970;OXTR;3.56E-05;#N/A
5971;CARD9;3.56E-05;#N/A
5972;WDR83OS;3.56E-05;#N/A
5973;MRPL40;3.56E-05;#N/A
5974;UPF2;3.56E-05;#N/A
5975;ATG16L1;3.56E-05;#N/A
5976;IFT74;3.55E-05;#N/A
5977;PER3;3.55E-05;#N/A
5978;G6PD;3.55E-05;#N/A
5979;NDUFAF1;3.55E-05;#N/A
5980;ALG8;3.55E-05;#N/A
5981;SYNJ1;3.55E-05;#N/A
5982;MRPL46;3.55E-05;#N/A
5983;RABGGTA;3.55E-05;#N/A
5984;TYMS;3.55E-05;#N/A
5985;MAGEA9B;3.55E-05;#N/A
5986;CNPY2;3.55E-05;#N/A
5987;NRF1;3.55E-05;#N/A
5988;KLHL15;3.55E-05;#N/A
5989;DNAJB2;3.55E-05;#N/A
5990;APOF;3.54E-05;#N/A
5991;FLII;3.54E-05;#N/A
5992;BATF3;3.54E-05;#N/A
5993;CAND2;3.54E-05;#N/A
5994;KLRD1;3.54E-05;#N/A
5995;SERPINE1;3.54E-05;#N/A
5996;EIF3D;3.54E-05;#N/A
5997;SDCBP2;3.54E-05;#N/A
5998;OCA2;3.54E-05;#N/A
5999;CRYBA4;3.54E-05;#N/A
6000;CORO7;3.53E-05;#N/A
6001;MAN1B1;3.53E-05;#N/A
6002;PGBD5;3.53E-05;x
6003;ASB7;3.53E-05;#N/A
6004;CTSG;3.53E-05;#N/A
6005;S100A2;3.53E-05;#N/A
6006;B3GNT2;3.53E-05;#N/A
6007;SENP5;3.53E-05;#N/A
6008;ITLN1;3.53E-05;#N/A
6009;RND2;3.53E-05;#N/A
6010;PHETA1;3.52E-05;#N/A
6011;IFT88;3.52E-05;#N/A
6012;DACH1;3.52E-05;#N/A
6013;STX8;3.52E-05;#N/A
6014;CORO1B;3.52E-05;#N/A
6015;MBOAT7;3.52E-05;#N/A
6016;ATP4A;3.52E-05;#N/A
6017;ATP5MG;3.52E-05;#N/A
6018;AHNAK2;3.52E-05;#N/A
6019;NXT1;3.52E-05;#N/A
6020;DHX40;3.52E-05;#N/A
6021;KLHL17;3.51E-05;#N/A
6022;AKT1S1;3.51E-05;x
6023;LEMD3;3.51E-05;#N/A
6024;NECAP2;3.51E-05;#N/A
6025;REEP6;3.50E-05;#N/A
6026;RNF126;3.50E-05;#N/A
6027;IL9R;3.50E-05;#N/A
6028;ABCA3;3.50E-05;#N/A
6029;LIN7A;3.50E-05;#N/A
6030;MT-ND2;3.50E-05;#N/A
6031;CSRP3;3.50E-05;#N/A
6032;TWF1;3.50E-05;#N/A
6033;PLA2G1B;3.50E-05;#N/A
6034;ZCCHC8;3.50E-05;#N/A
6035;CFP;3.50E-05;#N/A
6036;RBM26;3.49E-05;#N/A
6037;OSMR;3.49E-05;#N/A
6038;IFITM3;3.49E-05;#N/A
6039;TTBK1;3.49E-05;#N/A
6040;RCN2;3.49E-05;#N/A
6041;ZFPM1;3.49E-05;#N/A
6042;MMP1;3.49E-05;#N/A
6043;AK6;3.49E-05;#N/A
6044;PMVK;3.49E-05;#N/A
6045;SLC30A4;3.49E-05;#N/A
6046;PDIA4;3.48E-05;#N/A
6047;AK7;3.48E-05;#N/A
6048;VAMP8;3.48E-05;#N/A
6049;NEK9;3.48E-05;#N/A
6050;TRAF7;3.48E-05;#N/A
6051;AMIGO1;3.48E-05;#N/A
6052;HCCS;3.48E-05;#N/A
6053;UHRF1BP1;3.48E-05;#N/A
6054;PLOD1;3.48E-05;#N/A
6055;TNFRSF8;3.48E-05;#N/A
6056;ZBTB1;3.48E-05;#N/A
6057;DCAF5;3.47E-05;#N/A
6058;KLF16;3.47E-05;#N/A
6059;OAZ3;3.47E-05;#N/A
6060;HTR2C;3.47E-05;#N/A
6061;CEBPE;3.47E-05;#N/A
6062;DCTN3;3.47E-05;#N/A
6063;GIT2;3.47E-05;#N/A
6064;RASSF2;3.46E-05;#N/A
6065;C1orf94;3.46E-05;#N/A
6066;FUT11;3.46E-05;#N/A
6067;FERD3L;3.46E-05;#N/A
6068;COPG2;3.46E-05;#N/A
6069;SERPINB11;3.46E-05;#N/A
6070;NFIL3;3.46E-05;#N/A
6071;NPPA;3.46E-05;#N/A
6072;GIN1;3.46E-05;#N/A
6073;CRTAM;3.46E-05;#N/A
6074;OPA3;3.46E-05;#N/A
6075;RHPN1;3.46E-05;#N/A
6076;SUMF2;3.46E-05;#N/A
6077;NMUR1;3.45E-05;#N/A
6078;CACNA1B;3.45E-05;#N/A
6079;MPHOSPH6;3.45E-05;#N/A
6080;NAA15;3.45E-05;#N/A
6081;HNRNPAB;3.45E-05;#N/A
6082;TWF2;3.45E-05;#N/A
6083;SSB;3.45E-05;#N/A
6084;TNFSF10;3.45E-05;#N/A
6085;PIGP;3.44E-05;#N/A
6086;POU1F1;3.44E-05;#N/A
6087;ATIC;3.44E-05;x
6088;CHRNG;3.44E-05;#N/A
6089;AKAP8L;3.44E-05;#N/A
6090;RNGTT;3.44E-05;#N/A
6091;IL21;3.44E-05;#N/A
6092;LHX1;3.44E-05;#N/A
6093;SPIN1;3.44E-05;#N/A
6094;RREB1;3.44E-05;#N/A
6095;RNF7;3.44E-05;#N/A
6096;EGLN2;3.44E-05;#N/A
6097;MRPS18A;3.44E-05;#N/A
6098;VRK2;3.43E-05;#N/A
6099;IL15RA;3.43E-05;#N/A
6100;ST3GAL4;3.43E-05;#N/A
6101;DHRS4;3.43E-05;#N/A
6102;LCAT;3.43E-05;#N/A
6103;ARID3B;3.43E-05;x
6104;BBX;3.43E-05;#N/A
6105;OCIAD1;3.43E-05;#N/A
6106;RASGRF2;3.42E-05;#N/A
6107;MRPS5;3.42E-05;#N/A
6108;DHPS;3.42E-05;#N/A
6109;KRTAP10-9;3.42E-05;#N/A
